page|48
项目|附注|2019 年度|2018 年度
一、营业总收入||12,115,202.91|13,166,153.13
其中：营业收入|七.59|12,115,202.91|13,166,153.13
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||4,689,417.77|9,618,820.18
其中：营业成本|七.59|1,468,527.40|4,239,209.55
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.60|664,319.92|1,305,594.89
销售费用|七.61|172,454.37|239,190.20
管理费用|七.62|3,320,009.51|3,958,153.20
研发费用|||
财务费用|七.64|-935,893.43|-123,327.66
其中：利息费用|||
利息收入||951,166.57|142,979.55
加：其他收益|七.65|813.43|
投资收益（损失以“－”号填列）||1,289,833.37|-1,899,105.69
page|49
其中：对联营企业和合营企业的投资收益||422,919.24|-3,860,393.49
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七.68|415,862.15|
信用减值损失（损失以“-”号填列）|七.69|246,030.14|
资产减值损失（损失以“-”号填列）|七.70||712,449.74
资产处置收益（损失以“－”号填列）|七.71|8,485.13|4,607.77
三、营业利润（亏损以“－”号填列）||9,386,809.36|2,365,284.77
加：营业外收入|七.72|6,275.10|11,377.16
减：营业外支出|七.73|5,650.08|1.00
四、利润总额（亏损总额以“－”号填列）||9,387,434.38|2,376,660.93
减：所得税费用|七.74|1,802,052.85|1,033,474.52
五、净利润（净亏损以“－”号填列）||7,585,381.53|1,343,186.41
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||7,585,381.53|1,343,186.41
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||7,556,897.10|1,361,224.47
2.少数股东损益（净亏损以“-”号填列）||28,484.43|-18,038.06
六、其他综合收益的税后净额||19,538.87|60,200.73
（一）归属母公司所有者的其他综合收益的税后净额||19,538.87|60,200.73
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||19,538.87|60,200.73
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变|||
page|50
动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||19,538.87|60,200.73
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||7,604,920.40|1,403,387.14
（一）归属于母公司所有者的综合收益总额||7,576,435.97|1,421,425.20
（二）归属于少数股东的综合收益总额||28,484.43|-18,038.06
八、每股收益：|||
（一）基本每股收益(元/股)|十八.2|0.0416|0.0075
（二）稀释每股收益(元/股)|十八.2|0.0416|0.0075
