page|111
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,222,588,148.77|691,559,417.19
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|37,643,922.07|14,072,322.47
收到其他与经营活动有关的现金|90,646,759.67|50,929,794.14
经营活动现金流入小计|1,350,878,830.51|756,561,533.80
page|112
购买商品、接受劳务支付的现金|835,619,033.42|385,249,640.49
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|402,421,442.71|239,434,326.82
支付的各项税费|54,267,802.43|24,023,855.98
支付其他与经营活动有关的现金|68,208,241.00|63,252,526.95
经营活动现金流出小计|1,360,516,519.56|711,960,350.24
经营活动产生的现金流量净额|-9,637,689.05|44,601,183.56
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金||
处置固定资产、无形资产和其他长期资产收回的现金净额|584,779.33|
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||10,506,329.45
投资活动现金流入小计|584,779.33|10,506,329.45
购建固定资产、无形资产和其他长期资产支付的现金|164,109,921.21|19,606,512.99
投资支付的现金|14,260,000.00|29,794,200.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|178,369,921.21|49,400,712.99
page|113
投资活动产生的现金流量净额|-177,785,141.88|-38,894,383.54
三、筹资活动产生的现金流量：||
吸收投资收到的现金|729,128,380.84|183,330,000.00
其中：子公司吸收少数股东投资收到的现金|366,670,000.00|
取得借款收到的现金|50,000,000.00|153,500,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|779,128,380.84|336,830,000.00
偿还债务支付的现金|143,500,000.00|45,000,000.00
分配股利、利润或偿付利息支付的现金|36,130,642.44|2,597,865.05
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|19,929,206.29|4,093,165.20
筹资活动现金流出小计|199,559,848.73|51,691,030.25
筹资活动产生的现金流量净额|579,568,532.11|285,138,969.75
四、汇率变动对现金及现金等价物的影响|2,922,574.32|-7,445,324.31
五、现金及现金等价物净增加额|395,068,275.50|283,400,445.46
加：期初现金及现金等价物余额|423,585,103.51|140,184,658.05
六、期末现金及现金等价物余额|818,653,379.01|423,585,103.51
