page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||817,167,514.71|3,357,320,771.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|四(82)(a)|44,955,821.94|50,988,973.98
经营活动现金流入小计||862,123,336.65|3,408,309,745.73
购买商品、接受劳务支付的现金||1,077,525,439.12|2,612,939,382.84
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||129,333,469.12|179,135,765.98
支付的各项税费||12,314,459.73|108,483,845.11
page|61
支付其他与经营活动有关的现金|四(82)(b)|37,729,325.76|72,700,645.65
经营活动现金流出小计||1,256,902,693.73|2,973,259,639.58
经营活动产生的现金流量净额|四(81)(a)|-394,779,357.08|435,050,106.15
二、投资活动产生的现金流量：|||
收回投资收到的现金||925,400,000.00|622,420,000.00
取得投资收益收到的现金||10,184,221.37|50,416,602.02
收回为电影院垫付的固定资产采购款|||233,175.00
处置固定资产、无形资产和其他长期资产收回的现金净额||20,444.83|1,081,620.37
处置子公司及其他营业单位收到的现金净额|||57,400,000.00
收到其他与投资活动有关的现金|四(82)(c)||3,907,547.58
投资活动现金流入小计||935,604,666.20|735,458,944.97
购建固定资产、无形资产和其他长期资产支付的现金||42,280,948.26|82,543,644.11
投资支付的现金||232,061,320.17|1,564,865,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||274,342,268.43|1,647,408,644.11
投资活动产生的现金流量净额||661,262,397.77|-911,949,699.14
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,450,000.00
其中：子公司吸收少数股东投资收到的现金|||2,450,000.00
取得借款收到的现金||77,758,313.81|48,956,622.93
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||77,758,313.81|51,406,622.93
偿还债务支付的现金||67,561,781.90|21,394,841.03
分配股利、利润或偿付利息支付的现金||44,647,037.60|88,795,726.13
其中：子公司支付给少数股东的股利、利润||562,795.30|1,306,739.68
支付其他与筹资活动有关的现金|四(82)(f)|1,764,427.21|2,044,607.16
筹资活动现金流出小计||113,973,246.71|112,235,174.32
筹资活动产生的现金流量净额||-36,214,932.90|-60,828,551.39
四、汇率变动对现金及现金等价物的影响||-26,454.53|6,623.89
五、现金及现金等价物净增加额|四(81)(a)|230,241,653.26|-537,721,520.49
加：期初现金及现金等价物余额|四(81)(a)|918,566,665.57|1,456,288,186.06
六、期末现金及现金等价物余额|四(81)(d)|1,148,808,318.83|918,566,665.57
