page|84
项目|附注|2020 年度|2019 年度
一、营业总收入||7,481,435,505.82|6,160,031,114.08
其中：营业收入|七、43|7,481,435,505.82|6,160,031,114.08
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,330,967,283.43|5,216,223,896.68
其中：营业成本|七、43|5,268,158,930.11|4,434,793,271.29
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、44|51,599,054.22|41,677,792.77
销售费用|七、45|86,490,220.26|74,470,967.88
管理费用|七、46|490,360,836.78|373,704,407.99
研发费用|七、47|110,703,210.15|67,524,751.66
财务费用|七、48|323,655,031.91|224,052,705.09
其中：利息费用||335,375,522.29|242,413,863.64
利息收入||12,293,175.85|21,906,678.19
加：其他收益|七、49|126,776,180.50|112,133,188.25
投资收益（损失以“－”号填列）|七、50|79,911,613.77|55,841,399.40
page|85
其中：对联营企业和合营企业的投资收益||72,183,752.72|55,674,851.57
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、51|855,797.35|-659,809.28
信用减值损失（损失以“-”号填列）|七、52|-33,961,856.79|-25,523,844.30
资产减值损失（损失以“-”号填列）|七、53|-26,425,089.48|-19,603,186.65
资产处置收益（损失以“－”号填列）|七、54|-191,453.77|19,667.62
三、营业利润（亏损以“－”号填列）||1,297,433,413.97|1,066,014,632.44
加：营业外收入|七、55|20,482,121.27|53,624,610.86
减：营业外支出|七、56|19,325,448.13|3,806,808.65
四、利润总额（亏损总额以“－”号填列）||1,298,590,087.11|1,115,832,434.65
减：所得税费用|七、57|240,907,752.06|212,195,733.56
五、净利润（净亏损以“－”号填列）||1,057,682,335.05|903,636,701.09
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,057,682,335.05|903,636,701.09
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,057,479,540.11|912,604,712.32
2.少数股东损益（净亏损以“-”号填列）||202,794.94|-8,968,011.23
六、其他综合收益的税后净额||14,386,185.40|
（一）归属母公司所有者的其他综合收益的税后净额||14,386,185.40|
1．不能重分类进损益的其他综合收益||14,386,185.40|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||14,386,185.40|
（4）企业自身信用风险公允价值变动|||
page|86
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,072,068,520.45|903,636,701.09
（一）归属于母公司所有者的综合收益总额||1,071,865,725.51|912,604,712.32
（二）归属于少数股东的综合收益总额||202,794.94|-8,968,011.23
八、每股收益：|||
（一）基本每股收益(元/股)||1.38|1.19
（二）稀释每股收益(元/股)||1.35|1.19
