page|155
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||43,017,078|31,628,807
客户存款和同业存放款项净增加额||-|-
向中央银行借款净增加额||-|-
向其他金融机构拆入资金净增加额||-|-
收到原保险合同保费取得的现金||-|-
收到再保业务现金净额||-|-
保户储金及投资款净增加额||-|-
收取利息、手续费及佣金的现金||-|-
拆入资金净增加额||-|-
回购业务资金净增加额||-|-
代理买卖证券收到的现金净额||-|-
收到的税费返还||2,705,442|846,596
收到其他与经营活动有关的现金|七、79|3,208,613|4,193,570
经营活动现金流入小计||48,931,133|36,668,973
购买商品、接受劳务支付的现金||21,105,792|18,266,126
客户贷款及垫款净增加额||-|-
存放中央银行和同业款项净增加额||-|-
支付原保险合同赔付款项的现金||-|-
拆出资金净增加额||-|-
支付利息、手续费及佣金的现金||-|-
支付保单红利的现金||-|-
支付给职工及为职工支付的现金||4,790,598|3,979,524
支付的各项税费||800,846|693,609
支付其他与经营活动有关的现金|七、79|1,388,903|555,424
经营活动现金流出小计||28,086,139|23,494,683
经营活动产生的现金流量净额|七、80|20,844,994|13,174,290
二、投资活动产生的现金流量：|||
收回投资收到的现金||39,354,879|31,450,769
取得投资收益收到的现金||890,254|840,130
处置固定资产、无形资产和其他长期资产收回的现金净额||1,543,318|277,336
处置子公司及其他营业单位收到的现金净额|七、80|2,183,775|48,480
收到其他与投资活动有关的现金||-|-
投资活动现金流入小计||43,972,226|32,616,715
购建固定资产、无形资产和其他长期资产支付的现金||28,361,900|37,168,174
投资支付的现金||57,988,937|43,869,663
质押贷款净增加额||-|-
取得子公司及其他营业单位支付的现金净额||-|-
支付其他与投资活动有关的现金|七、79|850,202|82,000
投资活动现金流出小计||87,201,039|81,119,837
page|156
投资活动产生的现金流量净额||-43,228,813|-48,503,122
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||12,679,718|70,848,593
其中：子公司吸收少数股东投资收到的现金||12,679,718|18,332,986
取得借款收到的现金||12,103,247|23,092,145
发行债券收到的现金||-|7,207,560
收到其他与筹资活动有关的现金|七、79|658,397|83,063
筹资活动现金流入小计||25,441,362|101,231,361
偿还债务支付的现金||9,547,079|10,897,759
分配股利、利润或偿付利息支付的现金||839,043|627,423
其中：子公司支付给少数股东的股利、利润||-|-
支付其他与筹资活动有关的现金|七、79|761,692|2,795,106
筹资活动现金流出小计||11,147,814|14,320,288
筹资活动产生的现金流量净额||14,293,548|86,911,073
四、汇率变动对现金及现金等价物的影响||-1,458,173|-3,018,608
五、现金及现金等价物净增加额||-9,548,444|48,563,633
加：期初现金及现金等价物余额||64,191,852|15,628,219
六、期末现金及现金等价物余额||54,643,408|64,191,852
