page|67
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||911,320,483.96|828,333,453.86
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||10,278,993.22|9,928,449.19
收到其他与经营活动有关的现金||27,915,963.38|15,926,582.65
经营活动现金流入小计||949,515,440.56|854,188,485.70
购买商品、接受劳务支付的现金||461,640,236.30|418,345,996.09
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||138,480,166.39|121,286,316.02
支付的各项税费||46,375,054.36|45,690,341.52
支付其他与经营活动有关的现金||43,478,159.81|33,643,189.33
经营活动现金流出小计||689,973,616.86|618,965,842.96
经营活动产生的现金流量净额||259,541,823.70|235,222,642.74
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||9,945,251.15|14,190,394.97
处置固定资产、无形资产和其他长期资产收回的现金净额||519,486.82|677,521.04
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||232,100,000.00|858,000,000.00
投资活动现金流入小计||242,564,737.97|872,867,916.01
page|68
购建固定资产、无形资产和其他长期资产支付的现金||404,678,358.62|445,175,108.21
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||90,403,435.99|
支付其他与投资活动有关的现金||40,000,000.00|866,214,705.00
投资活动现金流出小计||535,081,794.61|1,311,389,813.21
投资活动产生的现金流量净额||-292,517,056.64|-438,521,897.20
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||67,730,250.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||504,803,697.35|329,103,126.81
收到其他与筹资活动有关的现金||44,847,938.01|27,034,069.38
筹资活动现金流入小计||617,381,885.36|356,137,196.19
偿还债务支付的现金||355,709,713.92|347,381,398.85
分配股利、利润或偿付利息支付的现金||62,777,392.53|88,647,855.21
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||34,645,418.74|44,711,961.42
筹资活动现金流出小计||453,132,525.19|480,741,215.48
筹资活动产生的现金流量净额||164,249,360.17|-124,604,019.29
四、汇率变动对现金及现金等价物的影响||-154,621.43|290,316.06
五、现金及现金等价物净增加额||131,119,505.80|-327,612,957.69
加：期初现金及现金等价物余额||118,942,159.62|446,555,117.31
六、期末现金及现金等价物余额||250,061,665.42|118,942,159.62
