page|69
项目|附注|2021 年度|2020 年度
一、营业总收入||110,850,917,703.23|87,316,707,290.57
其中：营业收入|61|110,850,917,703.23|87,316,707,290.57
二、营业总成本||107,303,776,627.28|85,603,236,061.54
其中：营业成本|61|101,420,191,958.13|81,685,513,962.90
税金及附加|62|315,699,931.37|307,072,990.82
销售费用|63|374,324,056.36|345,071,733.85
管理费用|64|2,558,706,786.51|1,134,799,827.43
研发费用|65|1,997,571,010.01|1,292,521,860.35
财务费用|66|637,282,884.90|838,255,686.19
其中：利息费用||613,349,723.37|763,032,391.80
利息收入||103,708,041.53|79,830,807.98
加：其他收益|67|467,525,556.00|253,866,252.37
投资收益（损失以“－”号填列）|68|95,744,579.26|83,790,343.00
其中：对联营企业和合营企业的投资收益||132,580,249.03|83,974,190.69
以摊余成本计量的金融资产终止确认收益||-36,467,425.58|
公允价值变动收益（损失以“－”号填列）|70||
信用减值损失（损失以“-”号填列）|71|-2,425,221.44|10,841,658.84
资产减值损失（损失以“-”号填列）|72|-230,554,195.92|-26,725,861.57
资产处置收益（损失以“－”号填列）|73||2,825,571.86
三、营业利润（亏损以“－”号填列）||3,877,431,793.85|2,038,069,193.53
加：营业外收入|74|195,608,742.61|9,519,713.56
减：营业外支出|75|39,467,819.86|76,772,367.13
四、利润总额（亏损总额以“－”号填列）||4,033,572,716.60|1,970,816,539.96
减：所得税费用|76|1,071,939,271.40|391,182,150.59
五、净利润（净亏损以“－”号填列）||2,961,633,445.20|1,579,634,389.37
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,961,633,445.20|1,579,634,389.37
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,228,178,024.51|722,663,665.87
2.少数股东损益（净亏损以“-”号填列）||1,733,455,420.69|856,970,723.50
六、其他综合收益的税后净额||545,504.93|1,114,839.36
（一）归属母公司所有者的其他综合收益的税后净额||545,504.93|1,114,839.36
1．不能重分类进损益的其他综合收益||545,504.93|1,114,839.36
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|57|545,504.93|1,114,839.36
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||2,962,178,950.13|1,580,749,228.73
（一）归属于母公司所有者的综合收益总额||1,228,723,529.44|723,778,505.23
（二）归属于少数股东的综合收益总额||1,733,455,420.69|856,970,723.50
八、每股收益：|||
（一）基本每股收益(元/股)||0.1148|0.0670
（二）稀释每股收益(元/股)||0.1148|0.0670
