page|79
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|279,067,536.83|83,509,311.05
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|七、5|191,929,152.84|190,226,684.14
应收款项融资|七、6|4,153,285.64|8,247,436.93
预付款项|七、7|63,821,034.83|54,366,914.14
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|8,706,093.49|46,407,948.62
其中：应收利息|||
应收股利|七、8||7,619,884.14
买入返售金融资产|||
存货|七、9|274,506,836.67|322,173,505.52
合同资产|七、10|-|21,661,449.47
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|37,045,785.67|55,967,530.79
流动资产合计||859,229,725.97|782,560,780.66
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|59,521,106.68|61,184,187.22
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|-|27,917,854.93
固定资产|七、21|605,655,905.18|641,752,611.90
在建工程|七、22|54,395,871.51|25,554,133.59
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|121,126,149.83|124,393,260.49
开发支出|||
商誉|七、28||
长期待摊费用|七、29|5,214,275.63|7,042,191.37
page|80
递延所得税资产|七、30|287,827.59|434,480.65
其他非流动资产|||
非流动资产合计||846,201,136.42|888,278,720.15
资产总计||1,705,430,862.39|1,670,839,500.81
流动负债：|||
短期借款|七、32|168,000,000.00|290,964,226.81
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|56,000,000.00|
应付账款|七、36|258,315,791.75|291,509,493.82
预收款项|||
合同负债|七、38|60,853,270.89|61,714,542.49
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|28,176,562.77|25,880,020.05
应交税费|七、40|6,720,070.38|6,941,271.99
其他应付款|七、41|45,176,375.13|83,829,249.76
其中：应付利息|七、41|424,599.25|
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|15,540,454.46|22,000,000.00
其他流动负债|七、44|8,472,856.14|281,811.60
流动负债合计||647,255,381.52|783,120,616.52
非流动负债：|||
保险合同准备金|||
长期借款|七、45|1,154,907.30|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、48|10,000,000.00|155,100,000.00
长期应付职工薪酬|七、49|28,206,118.61|26,035,280.87
预计负债|七、50|11,197,893.84|3,906,332.75
递延收益|七、51|6,011,627.67|2,052,019.15
递延所得税负债|||
其他非流动负债|||
非流动负债合计||56,570,547.42|187,093,632.77
负债合计||703,825,928.94|970,214,249.29
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|485,000,000.00|422,000,000.00
其他权益工具|||
其中：优先股|||
page|81
永续债|||
资本公积|七、55|833,183,835.84|687,349,089.60
减：库存股|||
其他综合收益|七、57|-325,424.59|2,754,544.50
专项储备|||
盈余公积|七、59|45,665,647.68|45,665,647.68
一般风险准备|||
未分配利润|七、60|-664,051,428.89|-820,483,186.46
归属于母公司所有者权益（或股东权益）合计||699,472,630.04|337,286,095.32
少数股东权益||302,132,303.41|363,339,156.20
所有者权益（或股东权益）合计||1,001,604,933.45|700,625,251.52
负债和所有者权益（或股东权益）总计||1,705,430,862.39|1,670,839,500.81
