page|80
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,062,167,389.58|2,224,048,519.16
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,280,874.89|26,691,239.41
收到其他与经营活动有关的现金|七、76(1)|58,093,619.83|77,706,322.16
经营活动现金流入小计||2,133,541,884.30|2,328,446,080.73
购买商品、接受劳务支付的现金||1,450,105,680.49|1,090,490,274.14
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||362,335,436.71|343,044,287.10
支付的各项税费||94,716,280.85|150,750,758.87
支付其他与经营活动有关的现金|七、76(2)|142,297,830.40|134,731,638.02
经营活动现金流出小计||2,049,455,228.45|1,719,016,958.13
经营活动产生的现金流量净额||84,086,655.85|609,429,122.60
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,522,003,882.13|3,872,000,000.00
取得投资收益收到的现金||54,173,815.49|44,217,332.30
处置固定资产、无形资产和其他长期资产收回的现金净额||780,957.41|1,349,896.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||5,576,958,655.03|3,917,567,228.30
购建固定资产、无形资产和其他长期资产支付的现金||200,559,868.82|92,299,229.59
投资支付的现金||5,844,000,000.00|4,040,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||124,052,529.85|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||6,168,612,398.67|4,132,299,229.59
投资活动产生的现金流量净额||-591,653,743.64|-214,732,001.29
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,000,000.00
其中：子公司吸收少数股东投资收到的现金|||2,000,000.00
取得借款收到的现金||775,310,000.00|489,950,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||775,310,000.00|491,950,000.00
偿还债务支付的现金||607,117,370.00|691,832,327.27
分配股利、利润或偿付利息支付的现金||34,186,284.72|37,715,347.37
其中：子公司支付给少数股东的股利、利润||3,955,445.32|3,000,000.00
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||641,303,654.72|729,547,674.64
筹资活动产生的现金流量净额||134,006,345.28|-237,597,674.64
四、汇率变动对现金及现金等价物的影响||-277,585.58|2,489,623.41
五、现金及现金等价物净增加额||-373,838,328.09|159,589,070.08
加：期初现金及现金等价物余额||942,787,513.84|783,198,443.76
六、期末现金及现金等价物余额||568,949,185.75|942,787,513.84 法定代表人：张小强     主管会计工作负责人：林小河     会计机构负责人：余建明
