page|71
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,661,485,969.12|3,206,120,783.37
page|72
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||81,137,610.7
收到其他与经营活动有关的现金|附注七、76|349,278,240.91|341,803,352.23
经营活动现金流入小计||4,010,764,210.03|3,629,061,746.30
购买商品、接受劳务支付的现金||2,685,284,719.24|1,989,555,011.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||454,322,187.17|723,365,093.75
支付的各项税费||94,942,351.94|255,398,034.15
支付其他与经营活动有关的现金|附注七、76|389,581,689.79|896,745,102.07
经营活动现金流出小计||3,624,130,948.14|3,865,063,241.44
经营活动产生的现金流量净额||386,633,261.89|-236,001,495.14
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||105,000.00|
处置固定资产、无形资产和其他长期资产收回的现金净额||1,407,440.73|5,612,433.10
处置子公司及其他营业单位收到的现金净额||229,245,805.68|52,980,934.23
收到其他与投资活动有关的现金|||
投资活动现金流入小计||230,758,246.41|58,593,367.33
购建固定资产、无形资产和其他长期资产支付的现金||141,779,644.40|29,521,250.05
投资支付的现金||3,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|附注七、76|10,323,785.74|
page|73
投资活动现金流出小计||155,103,430.14|29,521,250.05
投资活动产生的现金流量净额||75,654,816.27|29,072,117.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,000,000,000.00|
其中：子公司吸收少数股东投资收到的现金||3,000,000,000.00|
取得借款收到的现金||10,271,197,795.44|8,722,350,000.00
收到其他与筹资活动有关的现金|附注七、76|3,245,105,097.51|6,580,352,198.11
筹资活动现金流入小计||16,516,302,892.95|15,302,702,198.11
偿还债务支付的现金||14,017,837,545.76|9,239,846,930.00
分配股利、利润或偿付利息支付的现金||768,472,153.34|1,098,460,774.05
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七、76|2,383,565,698.84|4,648,983,780.23
筹资活动现金流出小计||17,169,875,397.94|14,987,291,484.28
筹资活动产生的现金流量净额||-653,572,504.99|315,410,713.83
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-191,284,426.83|108,481,335.97
加：期初现金及现金等价物余额||373,577,245.17|265,095,909.20
六、期末现金及现金等价物余额||182,292,818.34|373,577,245.17
