page|183
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|472,193,524.25|458,503,794.12
page|184
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|56,428,850.46|36,631,400.70
经营活动现金流入小计|528,622,374.71|495,135,194.82
购买商品、接受劳务支付的现金|349,439,755.75|335,588,629.19
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|34,503,830.01|26,416,211.64
支付的各项税费|31,816,521.46|23,037,502.75
支付其他与经营活动有关的现金|91,044,984.36|42,519,831.42
经营活动现金流出小计|506,805,091.58|427,562,175.00
经营活动产生的现金流量净额|21,817,283.13|67,573,019.82
二、投资活动产生的现金流量：||
page|185
收回投资收到的现金|672,250,000.00|507,993,458.37
取得投资收益收到的现金|4,118,478.44|2,095,610.82
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|676,368,478.44|510,089,069.19
购建固定资产、无形资产和其他长期资产支付的现金|3,953,858.70|4,079,147.72
投资支付的现金|646,750,000.00|470,100,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|650,703,858.70|474,179,147.72
投资活动产生的现金流量净额|25,664,619.74|35,909,921.47
三、筹资活动产生的现金流量：||
吸收投资收到的现金|267,665,800.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||127,237,480.11
筹资活动现金流入小计|267,665,800.00|127,237,480.11
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金||
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|12,466,899.32|108,537,199.61
筹资活动现金流出小计|12,466,899.32|108,537,199.61
筹资活动产生的现金流量净额|255,198,900.68|18,700,280.50
四、汇率变动对现金及现金等价物||
page|186
的影响||
五、现金及现金等价物净增加额|302,680,803.55|122,183,221.79
加：期初现金及现金等价物余额|136,076,839.51|13,893,617.72
六、期末现金及现金等价物余额|438,757,643.06|136,076,839.51
