page|76
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,035,979,510.57|991,460,584.18
客户存款和同业存放款项净增加额||0.00|0.00
向中央银行借款净增加额||0.00|0.00
向其他金融机构拆入资金净增加额||0.00|0.00
收到原保险合同保费取得的现金||0.00|0.00
收到再保业务现金净额||0.00|0.00
保户储金及投资款净增加额||0.00|0.00
收取利息、手续费及佣金的现金||0.00|0.00
拆入资金净增加额||0.00|0.00
回购业务资金净增加额||0.00|0.00
代理买卖证券收到的现金净额||0.00|0.00
收到的税费返还||0.00|0.00
收到其他与经营活动有关的现金|七、78|24,484,787.55|27,312,800.08
经营活动现金流入小计||1,060,464,298.12|1,018,773,384.26
page|77
购买商品、接受劳务支付的现金||523,917,441.07|387,055,870.14
客户贷款及垫款净增加额||0.00|0.00
存放中央银行和同业款项净增加额||0.00|0.00
支付原保险合同赔付款项的现金||0.00|0.00
拆出资金净增加额||0.00|0.00
支付利息、手续费及佣金的现金||0.00|0.00
支付保单红利的现金||0.00|0.00
支付给职工及为职工支付的现金||198,915,123.50|222,091,062.80
支付的各项税费||74,516,751.57|84,428,739.23
支付其他与经营活动有关的现金|七、78|154,462,199.18|187,915,558.31
经营活动现金流出小计||951,811,515.32|881,491,230.48
经营活动产生的现金流量净额||108,652,782.80|137,282,153.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||729,837,466.78|777,720,000.00
取得投资收益收到的现金||340,000.00|13,625,732.15
处置固定资产、无形资产和其他长期资产收回的现金净额||6,194.69|10,203,068.56
处置子公司及其他营业单位收到的现金净额||0.00|0.00
收到其他与投资活动有关的现金|七、78|18,532,321.43|0.00
投资活动现金流入小计||748,715,982.90|801,548,800.71
购建固定资产、无形资产和其他长期资产支付的现金||88,112,809.45|17,255,107.96
投资支付的现金||755,714,000.00|624,450,000.00
质押贷款净增加额||0.00|0.00
取得子公司及其他营业单位支付的现金净额||0.00|0.00
支付其他与投资活动有关的现金||0.00|0.00
投资活动现金流出小计||843,826,809.45|641,705,107.96
投资活动产生的现金流量净额||-95,110,826.55|159,843,692.75
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,540,000.00|0.00
其中：子公司吸收少数股东投资收到的现金||3,540,000.00|0.00
取得借款收到的现金||0.00|0.00
收到其他与筹资活动有关的现金|七、78|18,547,680.00|0.00
筹资活动现金流入小计||22,087,680.00|0.00
偿还债务支付的现金||0.00|0.00
分配股利、利润或偿付利息支付的现金||31,070,435.15|89,540,464.00
其中：子公司支付给少数股东的股利、利润||1,969,784.35|0.00
支付其他与筹资活动有关的现金|七、78|10,000,000.00|17,952,125.55
筹资活动现金流出小计||41,070,435.15|107,492,589.55
筹资活动产生的现金流量净额||-18,982,755.15|-107,492,589.55
四、汇率变动对现金及现金等价物的影响||-249,146.75|-9,571.28
五、现金及现金等价物净增加额||-5,689,945.65|189,623,685.70
加：期初现金及现金等价物余额||1,150,482,327.23|960,858,641.53
六、期末现金及现金等价物余额||1,144,792,381.58|1,150,482,327.23
