page|57
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,500,133,012.09|974,188,671.21
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|58
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||38,016,169.52|42,478,044.89
收到其他与经营活动有关的现金||29,296,485.69|53,205,892.31
经营活动现金流入小计||1,567,445,667.30|1,069,872,608.41
购买商品、接受劳务支付的现金||588,895,398.67|546,318,267.16
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||180,289,101.36|167,755,539.53
支付的各项税费||123,120,257.80|128,779,209.08
支付其他与经营活动有关的现金||155,115,485.40|132,235,388.00
经营活动现金流出小计||1,047,420,243.23|975,088,403.77
经营活动产生的现金流量净额||520,025,424.07|94,784,204.64
二、投资活动产生的现金流量：|||
收回投资收到的现金||656,267,229.61|616,540,032.90
取得投资收益收到的现金||14,481,091.27|
处置固定资产、无形资产和其他长期资产收回的现金净额||983,388.22|209,182.64
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||671,731,709.10|616,749,215.54
购建固定资产、无形资产和其他长期资产支付的现金||23,111,225.89|41,411,298.02
投资支付的现金||920,684,000.00|485,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||943,795,225.89|526,411,298.02
投资活动产生的现金流量净额||-272,063,516.79|90,337,917.52
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,250,000.00|108,499,800.00
其中：子公司吸收少数股东投资收到的现金||2,250,000.00|108,499,800.00
取得借款收到的现金||132,215,064.91|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||134,465,064.91|108,499,800.00
偿还债务支付的现金||132,215,064.91|
分配股利、利润或偿付利息支付的现金||28,121,798.48|53,951,958.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||51,376,643.37
筹资活动现金流出小计||160,336,863.39|105,328,602.17
筹资活动产生的现金流量净额||-25,871,798.48|3,171,197.83
四、汇率变动对现金及现金等价物的影响||-1,235,767.45|310,081.47
五、现金及现金等价物净增加额||220,854,341.35|188,603,401.46
加：期初现金及现金等价物余额||462,656,070.01|274,052,668.55
六、期末现金及现金等价物余额||683,510,411.36|462,656,070.01
