page|55
项目|附注|2020 年度|2019 年度
一、营业总收入||2,966,785,763.26|2,683,202,690.49
其中：营业收入|七、36|2,966,785,763.26|2,683,202,690.49
二、营业总成本||2,949,201,057.26|2,616,016,944.18
其中：营业成本|七、36|2,626,020,911.68|2,282,870,603.28
税金及附加|七、37|14,391,673.67|16,273,242.76
销售费用|七、38|53,937,138.46|76,748,619.79
管理费用|七、39|99,146,802.47|101,795,791.07
研发费用|七、40|176,788,794.57|167,116,988.52
财务费用|七、41|-21,084,263.59|-28,788,301.24
其中：利息费用|七、41|12,459.32|27,715.15
利息收入|七、41|27,715,504.71|29,922,200.74
加：其他收益|七、42|21,270,210.11|17,540,829.54
投资收益（损失以“－”号填列）|七、43|83,984,514.45|50,112,873.12
其中：对联营企业和合营企业的投资收益|七、43|14,070,531.39|5,041,845.96
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、44|598,056.16|
|信用减值损失（损失以“-”号填列）  七、45|-13,239,979.05|7,544,424.25
|资产减值损失（损失以“-”号填列）  七、46|-6,326,949.19|-606,867.13
资产处置收益（损失以“－”号填列）|七、47|-2,143.00|-218,469.35
三、营业利润（亏损以“－”号填列）||103,868,415.48|141,558,536.74
加：营业外收入|七、48|21,466,546.10|11,990,026.44
减：营业外支出|七、49|1,191,988.23|750,039.59
四、利润总额（亏损总额以“－”号填列）||124,142,973.35|152,798,523.59
减：所得税费用|七、50|18,279,523.03|19,176,274.70
五、净利润（净亏损以“－”号填列）||105,863,450.32|133,622,248.89
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||105,863,450.32|133,622,248.89
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||103,542,968.56|131,678,432.95
2.少数股东损益（净亏损以“-”号填列）||2,320,481.76|1,943,815.94
六、其他综合收益的税后净额|七、51|1,007,161.45|1,467,943.81
（一）归属母公司所有者的其他综合收益的税后净额|七、51|1,007,161.45|1,467,943.81
1．不能重分类进损益的其他综合收益|七、51|1,344,080.19|1,163,952.05
page|56
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益  七、51||1,344,080.19|1,163,952.05
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、51|-336,918.74|303,991.76
（1）权益法下可转损益的其他综合收益|七、51|-336,918.74|303,991.76
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||106,870,611.77|135,090,192.70
（一）归属于母公司所有者的综合收益总额||104,550,130.01|133,146,376.76
（二）归属于少数股东的综合收益总额||2,320,481.76|1,943,815.94
八、每股收益：|||
（一）基本每股收益(元/股)||0.082|0.105
（二）稀释每股收益(元/股)||0.082|0.105
