page|100
项目|2020 年度|2019 年度
一、营业总收入|965,315,951.82|1,123,172,356.51
其中：营业收入|965,315,951.82|1,123,172,356.51
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|861,391,080.44|783,180,516.59
其中：营业成本|651,394,165.60|544,280,301.79
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|7,022,536.67|6,096,528.03
销售费用|34,860,225.74|41,515,197.25
管理费用|61,429,233.81|85,660,998.52
研发费用|96,944,355.38|102,228,004.40
财务费用|9,740,563.24|3,399,486.60
其中：利息费用|7,352,260.88|10,122,021.09
利息收入|2,081,846.28|7,664,909.38
page|101
加：其他收益|13,789,548.59|16,177,855.60
投资收益（损失以“－”号填列）|12,870,529.04|21,616,763.47
其中：对联营企业和合营企业的投资收益|-1,896,317.46|-2,213,586.05
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||434,556.16
信用减值损失（损失以“-”号填列）|-36,563,158.52|-50,859,079.48
资产减值损失（损失以“-”号填列）|311,575.71|
资产处置收益（损失以“-”号填列）||
三、营业利润（亏损以“－”号填列）|94,333,366.20|327,361,935.67
加：营业外收入|254,284.19|512,812.00
减：营业外支出|4,634,391.09|299,626.71
四、利润总额（亏损总额以“－”号填列）|89,953,259.30|327,575,120.96
减：所得税费用|7,722,290.52|32,257,443.45
五、净利润（净亏损以“－”号填列）|82,230,968.78|295,317,677.51
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|82,230,968.78|295,317,677.51
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|82,452,511.36|295,056,925.36
2.少数股东损益|-221,542.58|260,752.15
六、其他综合收益的税后净额|-22,982,150.10|17,742,363.37
归属母公司所有者的其他综合收益的税后净额|-22,982,150.10|17,742,363.37
（一）不能重分类进损益的其他综合收益|-22,809,186.55|17,762,151.54
page|102
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-22,809,186.55|17,762,151.54
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-172,963.55|-19,788.17
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-172,963.55|-19,788.17
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|59,248,818.68|313,060,040.88
归属于母公司所有者的综合收益总额|59,470,361.26|312,799,288.73
归属于少数股东的综合收益总额|-221,542.58|260,752.15
八、每股收益：||
（一）基本每股收益|0.14|0.49
（二）稀释每股收益|0.14|0.49
