page|103
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||509,561,326.92|620,643,667.28
结算备付金|||
拆出资金|||
交易性金融资产||298,193,168.02|115,138,910.52
衍生金融资产|||
应收票据||19,673,304.03|
应收账款||553,661,356.67|524,634,202.95
应收款项融资||401,970,248.02|399,028,680.81
预付款项||28,387,042.33|17,698,685.75
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||84,228,303.96|22,423,637.40
其中：应收利息|||
应收股利||6,898,278.78|
买入返售金融资产|||
存货||214,515,345.71|192,150,891.97
合同资产|||
持有待售资产|||115,003,796.67
一年内到期的非流动资产|||
其他流动资产||51,151,777.43|9,857,743.35
page|104
流动资产合计||2,161,341,873.09|2,016,580,216.70
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||1,450,199,939.04|1,733,129,082.88
其他权益工具投资||130,198,868.09|105,829,403.04
其他非流动金融资产||74,581,384.85|48,142,424.00
投资性房地产||6,944,593.22|7,892,578.82
固定资产||653,071,241.95|367,698,305.62
在建工程||520,097,687.87|93,022,898.18
生产性生物资产|||
油气资产|||
使用权资产||18,851,701.49|
无形资产||321,051,814.69|120,396,895.30
开发支出|||
商誉||200,186,092.97|
长期待摊费用||9,002,906.11|1,920,636.37
递延所得税资产||17,654,589.25|7,506,582.63
其他非流动资产||418,604,543.23|81,601,019.24
非流动资产合计||3,820,445,362.76|2,567,139,826.08
资产总计||5,981,787,235.85|4,583,720,042.78
流动负债：|||
短期借款||1,047,655,979.60|1,292,493,821.55
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||250,726,802.12|76,826,526.02
应付账款||469,218,418.37|309,979,872.67
预收款项||205,707.35|122,374.02
合同负债||4,355,745.07|5,376,906.69
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||48,846,170.55|30,382,603.00
应交税费||26,820,166.12|24,277,677.71
其他应付款||176,777,686.95|96,056,386.62
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||121,269,318.01|300,000.00
其他流动负债||385,746.86|279,801.35
流动负债合计||2,146,261,741.00|1,836,095,969.63
page|105
非流动负债：|||
保险合同准备金|||
长期借款||368,620,750.00|93,284,021.50
应付债券||494,865,709.27|
其中：优先股|||
永续债|||
租赁负债||6,164,646.50|
长期应付款||5,892,987.00|
长期应付职工薪酬|||
预计负债|||
递延收益||69,806,387.86|4,646,134.19
递延所得税负债||46,775,689.02|36,922,110.73
其他非流动负债|||
非流动负债合计||992,126,169.65|134,852,266.42
负债合计||3,138,387,910.65|1,970,948,236.05
所有者权益（或股东权益）：|||
实收资本（或股本）||597,152,450.00|585,987,500.00
其他权益工具||55,402,438.09|
其中：优先股|||
永续债|||
资本公积||975,073,178.66|692,007,198.93
减：库存股||90,547,908.22|
其他综合收益||-43,159,771.24|7,160,844.91
专项储备|||
盈余公积||99,438,574.43|84,511,054.77
一般风险准备|||
未分配利润||1,189,743,299.67|1,077,327,930.06
归属于母公司所有者权益（或股东权益）合计||2,783,102,261.39|2,446,994,528.67
少数股东权益||60,297,063.81|165,777,278.06
所有者权益（或股东权益）合计||2,843,399,325.20|2,612,771,806.73
负债和所有者权益（或股东权益）总计||5,981,787,235.85|4,583,720,042.78
