page|106
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|5,273,796,964.30|1,257,948,861.20
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|33,328,734.92|10,471,127.05
应收账款|七、5|1,859,343,397.33|1,297,298,464.06
应收款项融资|||
预付款项|七、7|22,998,645.85|42,976,045.05
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|365,985,424.59|366,604,862.45
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|605,466,285.22|749,159,737.34
合同资产|七、10|255,200,944.23|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|247,595,941.04|264,361,114.28
流动资产合计||8,663,716,337.48|3,988,820,211.43
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|639,532,061.52|391,736,649.94
其他权益工具投资|七、18|146,645,687.90|117,551,200.00
其他非流动金融资产|七、19|265,845,212.00|
投资性房地产|||
固定资产|七、21|1,281,367,911.96|195,242,454.88
在建工程|七、22||995,144,385.89
生产性生物资产|||
油气资产|||
使用权资产|||
page|107
无形资产|七、26|80,789,377.07|65,539,696.89
开发支出|七、27||
商誉|七、28|1,176,764,570.25|1,209,302,417.38
长期待摊费用|七、29|90,914,934.05|95,167,469.08
递延所得税资产|七、30||
其他非流动资产|七、31|78,743,054.70|96,352,617.29
非流动资产合计||3,760,602,809.45|3,166,036,891.35
资产总计||12,424,319,146.93|7,154,857,102.78
流动负债：|||
短期借款|七、32|13,531,243.80|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|760,000.00|539,243.34
应付账款|七、36|1,053,809,529.29|861,667,384.01
预收款项|七、37||395,944,455.80
合同负债|七、38|273,475,407.02|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|371,158,351.25|218,935,073.13
应交税费|七、40|56,982,126.05|47,535,841.88
其他应付款|七、41|461,899,684.65|443,656,110.72
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|200,000.00|
流动负债合计||2,231,816,342.06|1,968,278,108.88
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|七、50|65,509,493.78|40,131,827.58
递延收益|七、51|98,918,854.07|99,624,578.16
递延所得税负债|七、30|5,827,000.00|6,210,219.08
其他非流动负债|||
非流动负债合计||170,255,347.85|145,966,624.82
负债合计||2,402,071,689.91|2,114,244,733.70
page|108
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|679,616,000.00|577,674,421.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|11,794,905,626.02|6,609,156,725.88
减：库存股|||
其他综合收益|七、57|31,947,691.60|96,653.00
专项储备|||
盈余公积|||
一般风险准备|||
未分配利润|七、60|-2,498,803,138.74|-2,164,437,083.13
归属于母公司所有者权益（或股东权益）合计||10,007,666,178.88|5,022,490,716.75
少数股东权益||14,581,278.14|18,121,652.33
所有者权益（或股东权益）合计||10,022,247,457.02|5,040,612,369.08
负债和所有者权益（或股东权益）总计||12,424,319,146.93|7,154,857,102.78
