page|98
项目|附注|2020 年度|2019 年度
一、营业总收入||358,231,310.50|515,957,073.58
其中：营业收入||358,231,310.50|515,957,073.58
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||446,824,257.11|515,313,805.97
其中：营业成本||184,222,275.42|174,138,840.92
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||5,713,473.18|7,948,654.23
销售费用||149,136,491.03|249,735,724.19
管理费用||86,882,551.67|59,040,310.69
研发费用||27,800,948.85|26,989,476.12
财务费用||-6,931,483.04|-2,539,200.18
其中：利息费用|||
利息收入||7,120,020.33|2,573,234.91
加：其他收益||2,879,568.36|10,194,729.82
投资收益（损失以“－”号填列）||7,735,931.78|15,780,367.03
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|99
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||219,135.46|-289,217.31
资产减值损失（损失以“-”号填列）||-121,089,680.77|-36,638,245.84
资产处置收益（损失以“－”号填列）||-554,767.38|-1,066,544.88
三、营业利润（亏损以“－”号填列）||-199,402,759.16|-11,375,643.57
加：营业外收入||25,862,786.76|32,338,982.80
减：营业外支出||2,965,749.82|4,181,187.07
四、利润总额（亏损总额以“－”号填列）||-176,505,722.22|16,782,152.16
减：所得税费用||2,863,534.03|8,924,901.05
五、净利润（净亏损以“－”号填列）||-179,369,256.25|7,857,251.11
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-179,369,256.25|7,857,251.11
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-179,369,256.25|7,857,251.11
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|100
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-179,369,256.25|7,857,251.11
（一）归属于母公司所有者的综合收益总额||-179,369,256.25|7,857,251.11
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||-0.56|0.02
（二）稀释每股收益(元/股)||-0.56|0.02
