page|94
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||106,780,573.18|223,489,307.49
结算备付金|||
拆出资金|||
交易性金融资产||250,000,000.00|260,000,000.00
衍生金融资产|||
应收票据||90,795,257.72|90,714,877.08
应收账款||22,169,617.50|26,766,531.95
应收款项融资|||
预付款项||5,039,306.54|15,949,735.80
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||3,057,152.39|13,999,304.56
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||56,534,682.42|86,326,668.66
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||113,270,781.87|212,578,833.42
流动资产合计||647,647,371.62|929,825,258.96
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||506,256,284.07|604,461,207.05
在建工程||1,014,000.00|2,282,116.46
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||177,287,309.83|51,145,095.37
开发支出|||
商誉||336,158,071.62|
长期待摊费用||3,370,500.04|
递延所得税资产||84,759.35|720,445.33
page|95
其他非流动资产||1,085,011.50|886,408.54
非流动资产合计||1,025,255,936.41|659,495,272.75
资产总计||1,672,903,308.03|1,589,320,531.71
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||33,875,095.82|34,287,232.78
预收款项|||18,283,017.69
合同负债||33,392,442.88|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||11,975,393.68|4,800,382.92
应交税费||22,543,645.37|8,718,357.83
其他应付款||255,809,826.41|29,890,202.53
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||4,321,816.84|
流动负债合计||361,918,221.00|95,979,193.75
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||2,241,522.81|1,380,000.00
递延收益||2,625,000.00|2,925,000.00
递延所得税负债|||
其他非流动负债|||
非流动负债合计||4,866,522.81|4,305,000.00
负债合计||366,784,743.81|100,284,193.75
所有者权益（或股东权益）：|||
实收资本（或股本）||322,592,499.00|322,592,499.00
其他权益工具|||
其中：优先股|||
永续债|||
page|96
资本公积||619,935,504.61|619,935,504.61
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||109,583,266.81|109,583,266.81
一般风险准备|||
未分配利润||254,007,293.80|436,925,067.54
归属于母公司所有者权益（或股东权益）合计||1,306,118,564.22|1,489,036,337.96
少数股东权益|||
所有者权益（或股东权益）合计||1,306,118,564.22|1,489,036,337.96
负债和所有者权益（或股东权益）总计||1,672,903,308.03|1,589,320,531.71
