page|78
项目|附注|2019 年度|2018 年度
一、营业总收入|七、59|1,498,764,959.65|1,430,475,859.38
其中：营业收入||1,498,764,959.65|1,430,475,859.38
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,418,261,294.51|1,326,939,806.28
其中：营业成本||1,101,319,928.79|1,034,791,676.48
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|3,834,327.42|3,574,529.85
销售费用|七、61|39,598,278.04|39,481,605.55
管理费用|七、62|174,859,642.22|154,668,344.76
研发费用|七、63|90,804,541.38|79,536,261.40
财务费用|七、64|7,844,576.66|14,887,388.24
其中：利息费用||13,454,479.48|22,650,859.36
利息收入||5,907,241.73|8,049,174.27
加：其他收益|七、65|38,607,457.44|15,322,369.68
投资收益（损失以“－”号填列）|七、66|4,026,458.00|534.55
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69|-6,289,230.57|
资产减值损失（损失以“-”号填列）|七、70|-5,200,592.27|-3,471,453.53
资产处置收益（损失以“－”号填列）|七、71|132,969.78|-583,950.85
三、营业利润（亏损以“－”号填列）||111,780,727.52|114,803,552.95
加：营业外收入|七、72|1,445,614.88|3,193,851.29
减：营业外支出|七、73|2,070,255.45|8,193,912.52
四、利润总额（亏损总额以“－”号填列）||111,156,086.95|109,803,491.72
减：所得税费用|七、74|9,797,184.08|12,262,056.53
五、净利润（净亏损以“－”号填列）||101,358,902.87|97,541,435.19
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||101,358,902.87|97,541,435.19
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”||100,429,383.53|98,000,947.22
page|79
号填列）|||
2.少数股东损益（净亏损以“-”号填列）||929,519.34|-459,512.03
六、其他综合收益的税后净额||-8,617.61|-5,197.08
（一）归属母公司所有者的其他综合收益的税后净额||-8,617.61|-5,197.08
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、75|-8,617.61|-5,197.08
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额||-8,617.61|-5,197.08
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||101,350,285.26|97,536,238.11
（一）归属于母公司所有者的综合收益总额||100,420,765.92|97,995,750.14
（二）归属于少数股东的综合收益总额||929,519.34|-459,512.03
八、每股收益：|||
（一）基本每股收益(元/股)||0.14|0.15
（二）稀释每股收益(元/股)||0.14|0.15
