page|64
项目|附注|2019 年度|2018 年度
一、营业总收入||1,427,649,292.41|1,220,653,826.19
其中：营业收入|七、59|1,427,649,292.41|1,220,653,826.19
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,327,282,849.98|1,131,200,298.92
其中：营业成本|七、59|1,032,070,994.62|885,163,171.42
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|9,896,579.74|11,566,437.93
销售费用|七、61|129,868,939.25|111,624,654.37
管理费用|七、62|66,062,184.24|50,733,179.18
研发费用|七、63|87,590,466.50|72,871,886.38
财务费用|七、64|1,793,685.63|-759,030.36
page|65
其中：利息费用||3,420,496.53|965,822.91
利息收入||2,014,821.10|1,764,636.42
加：其他收益|七、65|17,401,529.66|28,732,800.35
|投资收益（损失以“－”号填列）  七、66|807,029.02|4,607,539.62
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
|信用减值损失（损失以“-”号填列）  七、69|-18,826,736.09|
|资产减值损失（损失以“-”号填列）  七、70|-2,370,935.48|-24,014,463.89
资产处置收益（损失以“－”号填列）|七、71|481,235.64|79,265.27
三、营业利润（亏损以“－”号填列）||97,858,565.18|98,858,668.62
加：营业外收入|七、72|3,919,870.33|2,475,207.06
减：营业外支出|七、73|324,982.73|773,870.67
四、利润总额（亏损总额以“－”号填列）||101,453,452.78|100,560,005.01
减：所得税费用|七、74|9,126,463.59|14,256,751.45
五、净利润（净亏损以“－”号填列）||92,326,989.19|86,303,253.56
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||92,326,989.19|86,303,253.56
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||90,315,511.51|87,055,635.29
2.少数股东损益（净亏损以“-”号填列）||2,011,477.68|-752,381.73
六、其他综合收益的税后净额|七、75|-189.86|
（一）归属母公司所有者的其他综合收益的税后净额||-189.86|
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-189.86|
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益|||
page|66
的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-189.86|
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||92,326,799.33|86,303,253.56
（一）归属于母公司所有者的综合收益总额||90,315,321.65|87,055,635.29
（二）归属于少数股东的综合收益总额||2,011,477.68|-752,381.73
八、每股收益：|||
（一）基本每股收益(元/股)||0.56|0.54
（二）稀释每股收益(元/股)||0.56|0.54
