page|68
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||875,856,255.08|1,085,940,166.12
结算备付金|||
拆出资金|||
交易性金融资产||143,899,936.85|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||3,019,655.35|1,504,743.91
应收账款||137,960,747.82|118,977,342.40
应收款项融资|||
预付款项||68,218,260.45|85,658,867.87
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||26,434,953.66|23,747,867.31
其中：应收利息|||442,882.36
应收股利|||
买入返售金融资产|||
存货||239,204,431.06|151,930,437.98
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||239,723,078.74|128,592,444.99
流动资产合计||1,734,317,319.01|1,596,351,870.58
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||6,371,018.98
其他债权投资|||
持有至到期投资|||
长期应收款||98,662,148.86|
长期股权投资||59,004,978.32|42,448,633.75
page|69
其他权益工具投资||6,139,122.97|
其他非流动金融资产||12,022,000.00|
投资性房地产||1,454,004.49|1,620,772.21
固定资产||266,910,913.12|369,517,500.74
在建工程||86,202,316.47|28,030,081.19
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||67,930,742.49|70,364,356.70
开发支出|||
商誉||524,488.05|524,488.05
长期待摊费用||10,864,885.90|12,474,573.71
递延所得税资产||30,406,746.95|31,492,297.01
其他非流动资产||86,933,369.98|7,618,498.54
非流动资产合计||727,055,717.60|570,462,220.88
资产总计||2,461,373,036.61|2,166,814,091.46
流动负债：|||
短期借款||69,762.00|105,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||16,200,634.00
衍生金融负债|||
应付票据|||
应付账款||546,290,798.97|344,150,047.57
预收款项||114,242,234.48|56,738,570.55
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||30,620,507.59|22,462,771.13
应交税费||14,426,419.43|28,582,437.41
其他应付款||32,370,616.00|20,079,892.46
其中：应付利息|||214,337.41
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||30,045,092.47|17,000,000.00
其他流动负债|||
流动负债合计||768,065,430.94|610,214,353.12
非流动负债：|||
保险合同准备金|||
长期借款|||30,000,000.00
应付债券|||
其中：优先股|||
永续债|||
page|70
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||46,311,178.24|23,206,122.49
递延收益||14,860,133.94|5,248,877.46
递延所得税负债||709,168.53|
其他非流动负债|||
非流动负债合计||61,880,480.71|58,454,999.95
负债合计||829,945,911.65|668,669,353.07
所有者权益（或股东权益）：|||
实收资本（或股本）||140,000,000.00|140,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||711,124,810.59|724,639,436.91
减：库存股||100,606,911.51|
其他综合收益||-235,503.53|-13,815.43
专项储备||245,062.32|
盈余公积||70,000,000.00|70,000,000.00
一般风险准备|||
未分配利润||808,464,259.38|555,053,907.08
归属于母公司所有者权益（或股东权益）合计||1,628,991,717.25|1,489,679,528.56
少数股东权益||2,435,407.71|8,465,209.83
所有者权益（或股东权益）合计||1,631,427,124.96|1,498,144,738.39
负债和所有者权益（或股东权益）总计||2,461,373,036.61|2,166,814,091.46
