page|62
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||23,279,843,304.44|17,157,208,835.28
page|63
收到其他与经营活动有关的现金|76|326,554,068.97|262,251,207.98
经营活动现金流入小计||23,606,397,373.41|17,419,460,043.26
购买商品、接受劳务支付的现金||1,085,045,349.61|856,788,483.56
支付给职工及为职工支付的现金||3,930,570,085.92|2,678,070,811.42
支付的各项税费||2,428,240,073.45|2,837,173,631.62
支付其他与经营活动有关的现金|76|12,345,708,997.14|8,273,214,382.21
经营活动现金流出小计||19,789,564,506.12|14,645,247,308.81
经营活动产生的现金流量净额||3,816,832,867.29|2,774,212,734.45
二、投资活动产生的现金流量：|||
收回投资收到的现金||26,877,165,421.96|8,894,190,000.00
取得投资收益收到的现金||307,360,450.09|247,937,801.73
处置固定资产、无形资产和其他长期资产收回的现金净额||1,203,374.63|3,554,587.40
投资活动现金流入小计||27,185,729,246.68|9,145,682,389.13
购建固定资产、无形资产和其他长期资产支付的现金||561,351,000.76|529,109,774.92
投资支付的现金||28,569,818,650.00|11,472,082,214.00
投资活动现金流出小计||29,131,169,650.76|12,001,191,988.92
投资活动产生的现金流量净额||-1,945,440,404.08|-2,855,509,599.79
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||97,013,079.14|133,928,711.88
其中：子公司吸收少数股东投资收到的现金||97,013,079.14|14,287,770.00
筹资活动现金流入小计||97,013,079.14|133,928,711.88
分配股利、利润或偿付利息支付的现金||810,889,652.54|493,021,825.54
其中：子公司支付给少数股东的股利、利润||-|124,777,580.60
支付其他与筹资活动有关的现金|76|4,631,923.67|9,298,273.14
筹资活动现金流出小计||815,521,576.21|502,320,098.68
筹资活动产生的现金流量净额||-718,508,497.07|-368,391,386.80
四、汇率变动对现金及现金等价物的影响||12,307,165.98|53,784,297.70
五、现金及现金等价物净增加额||1,165,191,132.12|-395,903,954.44
加：期初现金及现金等价物余额||3,865,727,166.99|4,261,631,121.43
六、期末现金及现金等价物余额||5,030,918,299.11|3,865,727,166.99
