page|79
项目|附注|2019 年度|2018 年度
一、营业总收入||1,927,593,214.00|1,852,905,951.98
其中：营业收入||1,927,593,214.00|1,852,905,951.98
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,740,125,095.49|1,725,660,814.94
其中：营业成本||709,907,977.20|723,705,201.92
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||26,958,115.73|31,425,540.94
销售费用||881,822,703.23|824,687,969.68
管理费用||91,940,338.62|115,213,808.41
研发费用||19,959,124.19|22,847,986.95
财务费用||9,536,836.52|7,780,307.04
其中：利息费用||8,775,228.46|10,341,569.54
利息收入||1,020,179.77|2,763,418.97
加：其他收益||2,109,892.66|15,328,500.65
投资收益（损失以“－”号填列）||-1,582,414.77|427,080.62
其中：对联营企业和合营企业的投资收益||-1,061,090.44|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-70,728,303.50|
资产减值损失（损失以“-”号填列）||-8,910,940.09|-14,333,067.33
资产处置收益（损失以“－”号填列）||3,802.51|332,387.74
三、营业利润（亏损以“－”号填列）||108,360,155.32|129,000,038.72
加：营业外收入||2,051,358.60|760,071.78
减：营业外支出||2,146,886.34|4,792,092.21
四、利润总额（亏损总额以“－”号填列）||108,264,627.58|124,968,018.29
page|80
减：所得税费用||27,696,211.73|26,526,402.14
五、净利润（净亏损以“－”号填列）||80,568,415.85|98,441,616.15
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||80,568,415.85|98,441,616.15
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||83,974,764.44|106,091,390.95
2.少数股东损益（净亏损以“-”号填列）||-3,406,348.59|-7,649,774.80
六、其他综合收益的税后净额||-11,739,025.49|-13,540,648.23
（一）归属母公司所有者的其他综合收益的税后净额||-6,895,262.99|-13,540,648.23
1．不能重分类进损益的其他综合收益||-6,895,262.99|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-6,895,262.99|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||-13,540,648.23
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||-13,540,648.23
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-4,843,762.50|
七、综合收益总额||68,829,390.36|84,900,967.92
（一）归属于母公司所有者的综合收益总额||77,079,501.45|92,550,742.72
（二）归属于少数股东的综合收益总额||-8,250,111.09|-7,649,774.80
八、每股收益：|||
page|81
（一）基本每股收益(元/股)||0.16|0.20
（二）稀释每股收益(元/股)||0.16|0.20
