page|88
项目|附注|2021 年度|2020 年度
一、营业总收入||13,944,948,270.25|12,556,281,595.67
其中：营业收入|七、61|13,944,948,270.25|12,556,281,595.67
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|12,900,855,784.12|11,565,243,766.16
其中：营业成本||7,848,140,984.30|6,645,286,888.23
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|129,427,348.98|127,331,704.70
销售费用|七、63|3,484,780,375.75|3,396,809,932.10
管理费用|七、64|749,302,535.71|736,542,938.35
研发费用|七、65|589,184,570.70|498,928,214.35
财务费用|七、66|100,019,968.68|160,344,088.43
其中：利息费用||110,465,497.30|123,513,111.26
利息收入||48,842,425.77|36,782,959.16
加：其他收益|七、67|77,966,008.74|132,270,510.57
投资收益（损失以“－”号填列）|七、68|-24,039,274.73|-21,807,337.28
其中：对联营企业和合营企业的投资收益||-10,639,576.53|-17,975,216.97
以摊余成本计量的金融资产终止确认收益||-18,024,935.23|-6,404,311.86
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-24,869,178.29|-26,239,867.63
|资产减值损失（损失以“-”号填列）  七、72|-175,790,775.30|-74,983,881.46
资产处置收益（损失以“－”号填列）|七、73|202,786.03|23,916,543.08
三、营业利润（亏损以“－”号填列）||897,562,052.58|1,024,193,796.79
加：营业外收入|七、74|47,259,661.15|31,328,767.34
page|89
项目|附注|2021 年度|2020 年度
减：营业外支出|七、75|26,612,931.52|14,395,762.86
四、利润总额（亏损总额以“－”号填列）||918,208,782.21|1,041,126,801.27
减：所得税费用|七、76|97,062,929.19|141,079,935.05
五、净利润（净亏损以“－”号填列）||821,145,853.02|900,046,866.22
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||821,145,853.02|900,046,866.22
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||568,280,771.91|648,792,627.72
2.少数股东损益（净亏损以“-”号填列）|七、77|252,865,081.11|251,254,238.50
六、其他综合收益的税后净额||253,027.75|32,757.20
（一）归属母公司所有者的其他综合收益的税后净额||253,027.75|32,757.20
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||253,027.75|32,757.20
（1）权益法下可转损益的其他综合收益||253,027.75|32,757.20
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||821,398,880.77|900,079,623.42
（一）归属于母公司所有者的综合收益总额||568,533,799.66|648,825,384.92
（二）归属于少数股东的综合收益总额||252,865,081.11|251,254,238.50
八、每股收益：|||
（一）基本每股收益(元/股)||0.5534|0.6318
（二）稀释每股收益(元/股)||0.4825|0.5501
