page|78
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||944,552,225.29|707,946,738.26
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款||193,407,278.43|83,222,723.09
应收款项融资||178,121,828.64|86,271,697.80
预付款项||4,707,240.33|3,433,919.53
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||592,197.92|8,797.95
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||142,205,321.73|77,986,578.68
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||42,739,612.79|5,601,093.09
流动资产合计||1,506,325,705.13|964,471,548.40
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||257,918,074.63|187,289,682.20
在建工程||67,500,251.63|71,806,179.99
生产性生物资产|||
油气资产|||
使用权资产||3,262,367.16|
无形资产||13,583,547.46|13,995,299.67
开发支出|||
商誉|||
长期待摊费用||3,168,018.59|3,698,027.87
递延所得税资产||3,886,694.81|2,816,120.75
page|79
其他非流动资产||6,707,321.13|2,365,625.42
非流动资产合计||356,026,275.41|281,970,935.90
资产总计||1,862,351,980.54|1,246,442,484.30
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||2,520,000.00|
应付账款||104,425,235.05|71,306,214.26
预收款项|||
合同负债||23,495,268.44|10,793,759.21
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||28,057,742.75|16,954,090.61
应交税费||50,209,724.22|10,991,287.41
其他应付款||15,161,220.06|1,364,715.07
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||2,527,790.63|
其他流动负债||2,767,684.51|1,057,330.25
流动负债合计||229,164,665.66|112,467,396.81
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计|||
负债合计||229,164,665.66|112,467,396.81
所有者权益（或股东权益）：|||
实收资本（或股本）||184,810,000.00|184,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|80
资本公积||597,725,280.66|583,770,701.91
减：库存股||13,381,200.00|
其他综合收益|||
专项储备|||367,579.07
盈余公积||93,828,649.75|40,870,584.44
一般风险准备|||
未分配利润||770,204,584.47|324,966,222.07
归属于母公司所有者权益（或股东权益）合计||1,633,187,314.88|1,133,975,087.49
少数股东权益|||
所有者权益（或股东权益）合计||1,633,187,314.88|1,133,975,087.49
负债和所有者权益（或股东权益）总计||1,862,351,980.54|1,246,442,484.30
