page|84
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,366,822,835.87|3,150,580,653.81
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||41,724,783.61|19,805,076.57
收到其他与经营活动有关的现金||73,551,002.34|103,925,298.58
经营活动现金流入小计||3,482,098,621.82|3,274,311,028.96
购买商品、接受劳务支付的现金||2,383,432,967.88|1,984,985,688.63
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||253,247,080.51|234,889,403.69
page|85
支付的各项税费||150,774,719.88|158,470,070.49
支付其他与经营活动有关的现金||110,179,418.19|138,285,882.06
经营活动现金流出小计||2,897,634,186.46|2,516,631,044.87
经营活动产生的现金流量净额||584,464,435.36|757,679,984.09
二、投资活动产生的现金流量：|||
收回投资收到的现金|||888,000,000.00
取得投资收益收到的现金|||3,317,627.40
处置固定资产、无形资产和其他长期资产收回的现金净额||4,396,826.63|1,205,361.08
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||23,142,625.38|19,947,135.73
投资活动现金流入小计||27,539,452.01|912,470,124.21
购建固定资产、无形资产和其他长期资产支付的现金||176,306,624.61|263,960,385.59
投资支付的现金|||631,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||17,661,963.38
支付其他与投资活动有关的现金|||
投资活动现金流出小计||176,306,624.61|912,622,348.97
投资活动产生的现金流量净额||-148,767,172.60|-152,224.76
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||2,916,000.00|11,190,150.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||8,100,000.00|300,410,864.84
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||11,016,000.00|311,601,014.84
page|86
偿还债务支付的现金||175,100,000.00|397,410,864.84
分配股利、利润或偿付利息支付的现金||45,367,815.89|36,929,321.63
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||45,430,241.45
筹资活动现金流出小计||220,467,815.89|479,770,427.92
筹资活动产生的现金流量净额||-209,451,815.89|-168,169,413.08
四、汇率变动对现金及现金等价物的影响||-5,872,616.22|949,396.18
五、现金及现金等价物净增加额||220,372,830.65|590,307,742.43
加：期初现金及现金等价物余额||1,181,032,172.74|590,724,430.31
六、期末现金及现金等价物余额||1,401,405,003.39|1,181,032,172.74
