page|122
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||299,218,297.53|269,123,978.87
收到的税费返还||16,649,121.45|8,802,136.17
收到其他与经营活动有关的现金||33,486,214.14|10,057,654.04
经营活动现金流入小计||349,353,633.12|287,983,769.08
购买商品、接受劳务支付的现金||112,395,048.74|66,743,945.38
支付给职工及为职工支付的现金||73,742,439.57|56,553,267.45
支付的各项税费||21,143,186.12|20,833,753.53
支付其他与经营活动有关的现金||38,067,039.87|29,074,807.10
经营活动现金流出小计||245,347,714.30|173,205,773.46
page|123
经营活动产生的现金流量净额||104,005,918.82|114,777,995.62
二、投资活动产生的现金流量：|||
收回投资收到的现金||467,000,000.00|-
取得投资收益收到的现金||10,557,556.17|-
处置固定资产、无形资产和其他长期资产收回的现金净额||28,000.00|533,480.12
投资活动现金流入小计||477,585,556.17|533,480.12
购建固定资产、无形资产和其他长期资产支付的现金||100,117,763.97|68,554,520.20
投资支付的现金||467,000,000.00|490,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||-|20,714,802.42
投资活动现金流出小计||567,117,763.97|89,759,322.62
投资活动产生的现金流量净额||-89,532,207.80|-89,225,842.50
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||717,323,428.80|-
取得借款收到的现金||-|52,961,841.49
筹资活动现金流入小计||717,323,428.80|52,961,841.49
偿还债务支付的现金||30,000,000.00|43,541,841.49
分配股利、利润或偿付利息支付的现金||35,919,039.77|1,890,188.59
支付其他与筹资活动有关的现金||24,157,567.13|6,221,841.96
筹资活动现金流出小计||90,076,606.90|51,653,872.04
筹资活动产生的现金流量净额||627,246,821.90|1,307,969.45
四、汇率变动对现金及现金等价物的影响||-1,589,827.53|-1,868,714.26
五、现金及现金等价物净增加额||640,130,705.39|24,991,408.31
加：期初现金及现金等价物余额||82,813,499.67|57,822,091.36
六、期末现金及现金等价物余额||722,944,205.06|82,813,499.67
