page|120
项目|附注|2021 年度|2020 年度
一、营业总收入||309,674,984.51|275,197,324.95
其中：营业收入|七、61|309,674,984.51|275,197,324.95
二、营业总成本||201,627,818.90|170,818,086.89
其中：营业成本|七、61|113,069,876.82|99,943,433.36
税金及附加|七、62|3,655,869.90|3,247,961.25
销售费用|七、63|10,335,639.74|5,389,289.61
管理费用|七、64|34,025,303.24|26,289,206.76
研发费用|七、65|41,342,913.09|30,920,677.46
财务费用|七、66|-801,783.89|5,027,518.45
其中：利息费用||349,790.87|1,861,629.57
利息收入||3,981,023.41|308,558.58
加：其他收益|七、67|18,176,061.43|10,617,310.72
投资收益（损失以“－”号填列）|七、68|10,587,903.46|-929,420.73
其中：对联营企业和合营企业的投资收益||30,347.29|-929,420.73
信用减值损失（损失以“-”号填列）|七、71|-440,092.85|-648,594.27
资产减值损失（损失以“-”号填列）|七、72|-2,343,136.14|-2,438,646.00
资产处置收益（损失以“－”号填列）|七、73|-85,467.18|-
三、营业利润（亏损以“－”号填列）||133,942,434.33|110,979,887.78
加：营业外收入|七、74|7,402.63|19,975.45
减：营业外支出|七、75|711,234.95|54,692.87
四、利润总额（亏损总额以“－”号填列）||133,238,602.01|110,945,170.36
减：所得税费用|七、76|16,080,447.88|14,936,412.71
page|121
五、净利润（净亏损以“－”号填列）||117,158,154.13|96,008,757.65
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||117,158,154.13|96,008,757.65
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||117,730,495.69|96,351,767.88
2.少数股东损益（净亏损以“-”号填列）||-572,341.56|-343,010.23
六、其他综合收益的税后净额||-833,960.41|-1,115,508.36
（一）归属母公司所有者的其他综合收益的税后净额||-833,960.41|-1,115,508.36
1．不能重分类进损益的其他综合收益||-|-
2．将重分类进损益的其他综合收益||-833,960.41|-1,115,508.36
（1）外币财务报表折算差额||-833,960.41|-1,115,508.36
（二）归属于少数股东的其他综合收益的税后净额||-|-
七、综合收益总额||116,324,193.72|94,893,249.29
（一）归属于母公司所有者的综合收益总额||116,896,535.28|95,236,259.52
（二）归属于少数股东的综合收益总额||-572,341.56|-343,010.23
八、每股收益：|||
（一）基本每股收益(元/股)||1.41|1.48
（二）稀释每股收益(元/股)||1.41|1.48
