page|112
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|757,757,773.48|586,546,399.70
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
page|113
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|6,566,947.05|8,060,795.23
收到其他与经营活动有关的现金|14,077,874.90|11,939,098.13
经营活动现金流入小计|778,402,595.43|606,546,293.06
购买商品、接受劳务支付的现金|569,929,320.60|436,825,188.58
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|101,693,274.66|65,197,570.26
支付的各项税费|8,924,588.69|4,775,923.13
支付其他与经营活动有关的现金|12,961,558.69|10,626,967.31
经营活动现金流出小计|693,508,742.64|517,425,649.28
经营活动产生的现金流量净额|84,893,852.79|89,120,643.78
二、投资活动产生的现金流量：||
收回投资收到的现金|845,000,000.00|
取得投资收益收到的现金|4,589,615.07|
处置固定资产、无形资产和其他长期资产收回的现金净额||56,883.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|849,589,615.07|56,883.00
购建固定资产、无形资产和其他长期资产支付的现金|151,892,435.96|60,625,123.49
投资支付的现金|1,080,000,000.00|
质押贷款净增加额||
page|114
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,231,892,435.96|60,625,123.49
投资活动产生的现金流量净额|-382,302,820.89|-60,568,240.49
三、筹资活动产生的现金流量：||
吸收投资收到的现金||383,911,325.52
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||20,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||403,911,325.52
偿还债务支付的现金||20,000,000.00
分配股利、利润或偿付利息支付的现金|27,733,333.42|273,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|3,950,000.00|4,983,987.44
筹资活动现金流出小计|31,683,333.42|25,256,987.44
筹资活动产生的现金流量净额|-31,683,333.42|378,654,338.08
四、汇率变动对现金及现金等价物的影响|-162,505.27|-72,884.02
五、现金及现金等价物净增加额|-329,254,806.79|407,133,857.35
加：期初现金及现金等价物余额|455,037,651.00|47,903,793.65
六、期末现金及现金等价物余额|125,782,844.21|455,037,651.00
