page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||7,007,404,413.07|6,463,262,389.74
其中：营业收入|五、36|7,007,404,413.07|6,463,262,389.74
二、营业总成本||6,579,569,282.47|6,055,589,589.08
其中：营业成本|五、36|6,040,302,890.53|5,539,185,786.86
税金及附加|五、37|17,241,049.26|24,120,165.91
销售费用|五、38|86,062,141.67|88,550,172.42
管理费用|五、39|298,249,075.34|322,502,827.46
研发费用|五、40|180,024,800.45|113,101,944.14
财务费用|五、41|-42,310,674.78|-31,871,307.71
其中：利息费用||7,614,556.67|16,732,228.42
利息收入||51,123,602.63|49,471,222.96
加：其他收益|五、42|53,152,201.43|43,935,419.86
投资收益（损失以“－”号填列）|五、43|-8,146,534.86|-11,125,299.33
其中：对联营企业和合营企业的投资收益||-1,169,493.20|-2,916,079.77
以摊余成本计量的金融资产终止确认收益||-6,977,041.66|-8,265,000.00
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|五、44|-3,548,175.69|-26,760,494.29
资产减值损失（损失以“-”号填列）|五、45|7,838,720.70|
资产处置收益（损失以“－”号填列）|五、46||-34,555.95
三、营业利润（亏损以“－”号填列）||477,131,342.18|413,687,870.95
加：营业外收入|五、47|986,329.18|2,761,784.86
减：营业外支出|五、48|1,103,983.78|1,384,300.33
四、利润总额（亏损总额以“－”号填列）||477,013,687.58|415,065,355.48
减：所得税费用|五、49|50,550,114.01|31,909,554.16
五、净利润（净亏损以“－”号填列）||426,463,573.57|383,155,801.32
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||426,463,573.57|383,155,801.32
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||353,538,313.06|335,622,785.14
2.少数股东损益（净亏损以“-”号填列）||72,925,260.51|47,533,016.18
六、其他综合收益的税后净额||2,832,200.00|1,341,258.58
（一）归属母公司所有者的其他综合收益的税后净额||2,832,200.00|1,341,258.58
1．不能重分类进损益的其他综合收益||2,832,200.00|1,341,258.58
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,832,200.00|1,397,039.02
（4）企业自身信用风险公允价值变动|||
（5）其他|||-55,780.44
2．将重分类进损益的其他综合收益|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||429,295,773.57|384,497,059.90
（一）归属于母公司所有者的综合收益总额||356,370,513.06|336,964,043.72
（二）归属于少数股东的综合收益总额||72,925,260.51|47,533,016.18
八、每股收益：|||
（一）基本每股收益(元/股)||0.30|0.28
（二）稀释每股收益(元/股)||0.30|0.28
