page|91
项目|附注|2020 年度|2019 年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||881,592,110.16|636,896,354.44
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||653,757.18|2,792,893.53
收到其他与经营活动有关的现金|七、78（1）|10,337,628.98|33,398,181.05
经营活动现金流入小计||892,583,496.32|673,087,429.02
购买商品、接受劳务支付的现金||581,771,139.70|350,553,426.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||81,051,476.14|60,084,727.43
支付的各项税费||75,735,492.75|85,996,986.91
支付其他与经营活动有关的现金|七、78（2）|53,856,061.69|31,118,536.01
经营活动现金流出小计||792,414,170.28|527,753,676.59
经营活动产生的现金流量净额||100,169,326.04|145,333,752.43
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||614,026.47|
处置固定资产、无形资产和其他长期资产收回的现金净额||326,556.78|821,212.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|96,640.00|
投资活动现金流入小计||1,037,223.25|821,212.00
购建固定资产、无形资产和其他长期资产支付的现金||189,303,347.68|97,483,619.33
投资支付的现金||50,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|834,000.00|450,000.00
投资活动现金流出小计||240,137,347.68|97,933,619.33
投资活动产生的现金流量净额||-239,100,124.43|-97,112,407.33
page|92
项目|附注|2020 年度|2019 年度
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||904,916,059.33|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||163,175,845.41|196,606,190.31
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,068,091,904.74|196,606,190.31
偿还债务支付的现金||211,710,435.44|227,308,514.01
分配股利、利润或偿付利息支付的现金||2,049,879.67|3,529,501.72
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|31,973,736.44|3,218,000.00
筹资活动现金流出小计||245,734,051.55|234,056,015.73
筹资活动产生的现金流量净额||822,357,853.19|-37,449,825.42
四、汇率变动对现金及现金等价物的影响||1,184,358.64|-547,758.36
五、现金及现金等价物净增加额||684,611,413.44|10,223,761.32
加：期初现金及现金等价物余额||31,997,058.36|21,773,297.04
六、期末现金及现金等价物余额||716,608,471.80|31,997,058.36
