page|95
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|12,128,501,869.60|7,627,365,815.74
结算备付金|||
拆出资金|||
交易性金融资产|七、2|1,513,123,205.48|4,521,934,194.83
衍生金融资产|七、3|14,232,095.60|2,301,082.75
应收票据|||
应收账款|七、5|19,007,367,899.56|19,146,818,131.90
应收款项融资|七、6|2,316,186,554.38|1,610,329,274.36
预付款项|七、7|1,337,546,840.29|1,883,225,236.90
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|169,593,213.03|252,195,935.75
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|7,819,670,145.91|5,796,286,108.18
合同资产|七、10|1,143,847,722.61|
持有待售资产|||
一年内到期的非流动资产|七、12|745,462,474.33|222,664,622.77
其他流动资产|七、13|1,543,900,335.49|1,542,306,225.17
流动资产合计||47,739,432,356.28|42,605,426,628.35
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
page|96
长期应收款|七、16|3,840,667,835.79|1,370,173,612.11
长期股权投资|七、17|86,098,027.97|61,198,056.80
其他权益工具投资|七、18|18,306,469.99|17,320,945.85
其他非流动金融资产|||
投资性房地产|七、20|81,778,327.39|85,575,825.00
固定资产|七、21|8,934,983,927.73|8,254,566,758.54
在建工程|七、22|2,649,203,223.04|2,603,603,445.38
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|1,083,560,283.05|1,116,313,159.54
开发支出|七、27|331,154,538.44|212,022,165.22
商誉|七、28|1,444,697.69|1,444,697.69
长期待摊费用|七、29|47,754,994.11|22,941,633.58
递延所得税资产|七、30|1,054,159,719.23|1,044,566,080.48
其他非流动资产|七、31|93,473,069.11|29,722,010.16
非流动资产合计||18,222,585,113.54|14,819,448,390.35
资产总计||65,962,017,469.82|57,424,875,018.70
流动负债：|||
短期借款|七、32|1,163,145,874.99|1,413,553,338.20
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|2,173,212,382.58|1,591,692,872.33
应付账款|七、36|19,102,223,951.35|15,417,198,123.06
预收款项|七、37|5,257,576.46|4,296,386,988.11
合同负债|七、38|3,681,366,041.06|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
page|97
代理承销证券款|||
应付职工薪酬|七、39|301,106,776.67|203,907,436.12
应交税费|七、40|519,612,585.12|889,192,651.77
其他应付款|七、41|532,241,550.61|504,110,497.96
其中：应付利息|||
应付股利|七、41|47,160,635.07|15,026,235.07
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|15,940,222.22|3,627,654.05
其他流动负债|七、44|428,970,835.54|
流动负债合计||27,923,077,796.60|24,319,669,561.60
非流动负债：|||
保险合同准备金|||
长期借款|七、45|200,000,000.00|
应付债券|七、46|999,040,192.16|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、48|133,653,932.00|128,124,398.00
长期应付职工薪酬|七、49||20,530,854.68
预计负债|七、50|10,190,266.85|9,248,781.99
递延收益|七、51|242,494,558.65|242,519,226.57
递延所得税负债|七、30|61,676,384.96|52,246,780.08
其他非流动负债|||
非流动负债合计||1,647,055,334.62|452,670,041.32
负债合计||29,570,133,131.22|24,772,339,602.92
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|4,621,735,487.00|4,622,115,125.00
其他权益工具|||
其中：优先股|||
page|98
永续债|||
资本公积|七、55|10,062,721,719.37|9,948,809,000.66
减：库存股|七、56|320,548,423.08|334,919,236.00
其他综合收益|七、57|-31,930,672.35|-15,163,008.99
专项储备|||
盈余公积|七、59|1,333,258,523.61|1,055,254,571.93
一般风险准备|||
未分配利润|七、60|18,480,315,274.06|15,246,964,809.41
归属于母公司所有者权益（或股东权益）合计||34,145,551,908.61|30,523,061,262.01
少数股东权益||2,246,332,429.99|2,129,474,153.77
所有者权益（或股东权益）合计||36,391,884,338.60|32,652,535,415.78
负债和所有者权益（或股东权益）总计||65,962,017,469.82|57,424,875,018.70
