page|74
项目|附注|2021 年度|2020 年度
一、营业总收入||11,226,552,292.34|7,100,829,071.41
其中：营业收入||11,226,552,292.34|7,100,829,071.41
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||11,189,586,522.26|7,350,880,905.73
其中：营业成本||10,483,580,317.88|6,697,769,396.78
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||54,251,294.70|56,142,928.65
销售费用||58,200,225.52|53,756,719.38
管理费用||315,433,540.43|259,701,729.11
研发费用||75,339,191.34|8,670,950.70
财务费用||202,781,952.39|274,839,181.11
其中：利息费用||219,336,215.54|302,726,099.59
利息收入||42,893,690.07|41,987,662.33
加：其他收益||7,568,975.83|10,800,762.17
投资收益（损失以“－”号填列）||1,862,555,465.29|1,581,043,504.45
其中：对联营企业和合营企业的投资收益||1,862,555,465.29|1,581,043,504.45
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填|||
page|75
列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||7,090,704.64|12,969,800.98
资产减值损失（损失以“-”号填列）||-884,793,894.28|-339,480,367.03
资产处置收益（损失以“－”号填列）||1,015,117.53|
三、营业利润（亏损以“－”号填列）||1,030,402,139.09|1,015,281,866.25
加：营业外收入||1,282,011.49|649,343.73
减：营业外支出||4,606,304.31|1,028,444.04
四、利润总额（亏损总额以“－”号填列）||1,027,077,846.27|1,014,902,765.94
减：所得税费用||-4,675,359.61|7,249,067.59
五、净利润（净亏损以“－”号填列）||1,031,753,205.88|1,007,653,698.35
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,031,753,205.88|1,007,653,698.35
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,260,299,069.38|1,097,286,217.12
2.少数股东损益（净亏损以“-”号填列）||-228,545,863.50|-89,632,518.77
六、其他综合收益的税后净额||-1,933,041.75|2,721,853.99
（一）归属母公司所有者的其他综合收益的税后净额||-1,933,041.75|2,721,853.99
1．不能重分类进损益的其他综合收益||-333,953.59|-286,170.77
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-333,953.59|-286,170.77
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,599,088.16|3,008,024.76
（1）权益法下可转损益的其他综合收益||-1,599,088.16|3,008,024.76
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|76
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,029,820,164.13|1,010,375,552.34
（一）归属于母公司所有者的综合收益总额||1,258,366,027.63|1,100,008,071.11
（二）归属于少数股东的综合收益总额||-228,545,863.50|-89,632,518.77
八、每股收益：|||
（一）基本每股收益(元/股)||0.4919|0.4283
（二）稀释每股收益(元/股)|||
