page|62
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,213,312,565.91|9,325,260,624.17
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||23,238,497.02|21,466,123.57
收到其他与经营活动有关的现金||329,239,686.34|116,383,750.39
经营活动现金流入小计||9,565,790,749.27|9,463,110,498.13
购买商品、接受劳务支付的现金||6,839,164,866.10|6,219,609,139.04
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|63
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||670,128,002.72|730,315,051.83
支付的各项税费||357,915,793.54|646,141,342.93
支付其他与经营活动有关的现金||363,482,122.98|593,336,333.16
经营活动现金流出小计||8,230,690,785.34|8,189,401,866.96
经营活动产生的现金流量净额||1,335,099,963.93|1,273,708,631.17
二、投资活动产生的现金流量：|||
收回投资收到的现金||276,570,940.00|309,108,617.00
取得投资收益收到的现金||5,265,000.00|10,170,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额||646,500.00|2,052,487.89
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||282,482,440.00|321,331,104.89
购建固定资产、无形资产和其他长期资产支付的现金||72,095,067.96|124,022,934.35
投资支付的现金||258,670,595.00|301,643,391.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||330,765,662.96|425,666,325.35
投资活动产生的现金流量净额||-48,283,222.96|-104,335,220.46
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,650,000.00|
其中：子公司吸收少数股东投资收到的现金||4,650,000.00|
取得借款收到的现金||2,026,711,279.49|2,426,369,163.96
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||2,031,361,279.49|2,426,369,163.96
偿还债务支付的现金||3,074,225,446.78|3,546,006,576.93
分配股利、利润或偿付利息支付的现金||158,149,229.01|219,792,014.82
其中：子公司支付给少数股东的股利、利润||2,800,000.00|2,500,000.00
支付其他与筹资活动有关的现金|||100,000,000.00
筹资活动现金流出小计||3,232,374,675.79|3,865,798,591.75
筹资活动产生的现金流量净额||-1,201,013,396.30|-1,439,429,427.79
四、汇率变动对现金及现金等价物的影响||-415,842.11|-839,344.42
五、现金及现金等价物净增加额||85,387,502.56|-270,895,361.50
加：期初现金及现金等价物余额||1,550,201,190.06|1,821,096,551.56
六、期末现金及现金等价物余额||1,635,588,692.62|1,550,201,190.06
