page|79
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,634,391,957.96|2,454,601,183.42
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||54,344,386.68|54,057,897.36
收到其他与经营活动有关的现金||28,431,365.44|27,018,174.06
经营活动现金流入小计||2,717,167,710.08|2,535,677,254.84
购买商品、接受劳务支付的现金||1,931,916,604.63|2,174,738,965.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|80
支付给职工及为职工支付的现金||244,866,179.39|239,676,263.89
支付的各项税费||79,549,212.81|68,584,289.34
支付其他与经营活动有关的现金||62,189,259.70|116,294,228.42
经营活动现金流出小计||2,318,521,256.53|2,599,293,747.12
经营活动产生的现金流量净额||398,646,453.55|-63,616,492.28
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||6,730,355.87|6,130,794.53
处置固定资产、无形资产和其他长期资产收回的现金净额||3,825,285.04|1,609,940.53
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||983,328,385.94|361,110,111.88
投资活动现金流入小计||993,884,026.85|368,850,846.94
购建固定资产、无形资产和其他长期资产支付的现金||336,300,217.93|284,913,580.40
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||877,136,200.00|408,088,582.21
投资活动现金流出小计||1,213,436,417.93|693,002,162.61
投资活动产生的现金流量净额||-219,552,391.08|-324,151,315.67
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||605,184,337.11|301,416,759.21
收到其他与筹资活动有关的现金||145,000,000.00|930,440.26
筹资活动现金流入小计||750,184,337.11|302,347,199.47
偿还债务支付的现金||582,593,961.97|40,814,270.46
分配股利、利润或偿付利息支付的现金||124,393,579.97|100,875,034.08
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||145,000,000.00|930,440.26
筹资活动现金流出小计||851,987,541.94|142,619,744.80
筹资活动产生的现金流量净额||-101,803,204.83|159,727,454.67
四、汇率变动对现金及现金等价物的影响||2,651,603.12|-64,648.18
page|81
五、现金及现金等价物净增加额||79,942,460.76|-228,105,001.46
加：期初现金及现金等价物余额||354,324,734.87|582,429,736.33
六、期末现金及现金等价物余额||434,267,195.63|354,324,734.87
