page|67
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||228,648,957.86|221,437,661.30
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||1,534,073.30|
应收账款||83,305,620.28|72,922,173.60
应收款项融资|||
预付款项||56,897,045.14|60,428,565.70
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||67,205,880.35|95,520,268.65
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||62,177,700.39|83,336,280.60
合同资产||88,867,882.07|
持有待售资产|||
一年内到期的非流动资产||2,173,133.00|
其他流动资产||49,179,855.18|75,594,747.57
流动资产合计||639,990,147.57|609,239,697.42
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||72,960,576.52|48,230,797.89
长期股权投资||420,951,604.58|427,549,809.23
其他权益工具投资|||
其他非流动金融资产||95,018,892.88|87,664,286.50
投资性房地产||2,916,306.71|3,046,437.17
固定资产||2,083,492,223.09|2,007,192,565.44
在建工程||381,161,246.67|300,882,725.71
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||216,202,928.27|196,806,447.16
开发支出|||
商誉||6,799,980.00|6,799,980.00
长期待摊费用||35,839,176.70|17,562,739.11
page|68
递延所得税资产||38,144,107.11|74,454,632.19
其他非流动资产||5,446,400.33|2,779,400.33
非流动资产合计||3,358,933,442.86|3,172,969,820.73
资产总计||3,998,923,590.43|3,782,209,518.15
流动负债：|||
短期借款||295,000,000.00|300,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||221,571,851.01|196,136,800.81
预收款项|||278,912,442.66
合同负债||303,531,630.38|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||230,964,626.52|182,280,516.92
应交税费||56,101,208.80|82,438,232.99
其他应付款||119,800,135.19|160,825,186.05
其中：应付利息|||
应付股利||1,304,487.73|1,304,487.73
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||177,592,370.00|32,479,975.00
其他流动负债||29,396,535.87|
流动负债合计||1,433,958,357.77|1,233,073,154.43
非流动负债：|||
保险合同准备金|||
长期借款||374,000,000.00|494,600,370.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||308,708,983.10|307,350,749.77
长期应付职工薪酬|||
预计负债|||
递延收益||60,290,257.84|41,124,138.11
递延所得税负债||225,823.92|259,692.66
其他非流动负债|||
非流动负债合计||743,225,064.86|843,334,950.54
负债合计||2,177,183,422.63|2,076,408,104.97
所有者权益（或股东权益）：|||
实收资本（或股本）||538,400,659.00|538,400,659.00
其他权益工具|||
其中：优先股|||
page|69
永续债|||
资本公积||1,384,673,703.80|1,384,175,678.80
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||98,190,892.48|98,190,892.48
一般风险准备|||
未分配利润||-431,926,643.21|-538,195,678.86
归属 于母公司所有 者权益（或股东权益）合计||1,589,338,612.07|1,482,571,551.42
少数股东权益||232,401,555.73|223,229,861.76
所 有 者 权 益 （ 或 股 东 权益）合计||1,821,740,167.80|1,705,801,413.18
负债和所有者权益（或股东权益）总计||3,998,923,590.43|3,782,209,518.15
