page|72
项目|2020 年度|2019 年度
一、营业总收入|131,431,254.34|99,665,118.96
其中：营业收入|131,431,254.34|99,665,118.96
利息收入||
已赚保费||
page|73
手续费及佣金收入||
二、营业总成本|140,484,814.10|114,377,487.79
其中：营业成本|114,084,592.36|85,235,671.04
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|1,711,914.31|1,685,645.32
销售费用|2,666,009.36|2,667,756.96
管理费用|21,839,233.96|22,897,502.60
研发费用||
财务费用|183,064.11|1,890,911.87
其中：利息费用|344,138.68|293,849.31
利息收入|299,176.45|151,183.76
加：其他收益|863,257.60|580,334.36
投资收益（损失以“－”号填列）|17,001,342.77|40,728.34
其中：对联营企业和合营企业的投资收益|526,609.79|8,235.46
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-261,327.69|1,418,661.86
资产减值损失（损失以“-”号填列）|-1,271,495.45|
资产处置收益（损失以“-”号填列）||-619.82
三、营业利润（亏损以“－”号填列）|7,278,217.47|-12,673,264.09
加：营业外收入|17,787.05|1,219,561.17
减：营业外支出|2,067.35|0.06
四、利润总额（亏损总额以“－”号填列）|7,293,937.17|-11,453,702.98
减：所得税费用|124,927.49|
五、净利润（净亏损以“－”号填列）|7,169,009.68|-11,453,702.98
（一）按经营持续性分类||
page|74
1.持续经营净利润（净亏损以“－”号填列）|7,169,009.68|-11,453,702.98
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|9,059,702.04|-6,359,251.38
2.少数股东损益|-1,890,692.36|-5,094,451.60
六、其他综合收益的税后净额|59,492.59|-261,080.87
归属母公司所有者的其他综合收益的税后净额|59,492.59|-261,080.87
（一）不能重分类进损益的其他综合收益|59,492.59|-261,080.87
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|59,492.59|-261,080.87
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|7,228,502.27|-11,714,783.85
归属于母公司所有者的综合收益总额|9,119,194.63|-6,620,332.25
归属于少数股东的综合收益总额|-1,890,692.36|-5,094,451.60
八、每股收益：||
（一）基本每股收益|0.0235|-0.0165
（二）稀释每股收益|0.0235|-0.0165
