page|75
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||882,664,744.58|875,856,255.08
结算备付金|||
拆出资金|||
交易性金融资产||110,424,006.50|143,899,936.85
衍生金融资产|||
应收票据||4,321,089.91|3,019,655.35
应收账款||108,491,977.05|137,960,747.82
应收款项融资|||
预付款项||34,977,688.81|68,218,260.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||40,233,228.21|26,434,953.66
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||247,962,232.56|239,204,431.06
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||387,736,674.69|239,723,078.74
流动资产合计||1,816,811,642.31|1,734,317,319.01
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||83,278,300.16|98,662,148.86
长期股权投资||53,504,027.11|59,004,978.32
其他权益工具投资||4,570,536.63|6,139,122.97
其他非流动金融资产||26,098,000.00|12,022,000.00
投资性房地产||1,287,236.77|1,454,004.49
固定资产||393,754,297.80|266,910,913.12
在建工程||131,824,566.19|86,202,316.47
page|76
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||65,628,376.61|67,930,742.49
开发支出|||
商誉||524,488.05|524,488.05
长期待摊费用||6,353,780.17|10,864,885.90
递延所得税资产||42,377,260.89|30,406,746.95
其他非流动资产||324,261,035.36|86,933,369.98
非流动资产合计||1,133,461,905.74|727,055,717.60
资产总计||2,950,273,548.05|2,461,373,036.61
流动负债：|||
短期借款|||69,762.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||530,522,198.80|546,290,798.97
预收款项|||114,242,234.48
合同负债||70,185,970.92|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||33,996,456.60|30,620,507.59
应交税费||11,934,242.33|14,426,419.43
其他应付款||40,998,787.71|32,370,616.00
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||30,045,092.47
其他流动负债||16,929,157.42|
流动负债合计||704,566,813.78|768,065,430.94
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券||555,952,042.44|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||23,810,328.48|46,311,178.24
递延收益||14,644,659.62|14,860,133.94
递延所得税负债||1,014,799.37|709,168.53
page|77
其他非流动负债|||
非流动负债合计||595,421,829.91|61,880,480.71
负债合计||1,299,988,643.69|829,945,911.65
所有者权益（或股东权益）：|||
实收资本（或股本）||140,000,000.00|140,000,000.00
其他权益工具||42,890,898.36|
其中：优先股|||
永续债|||
资本公积||711,124,810.59|711,124,810.59
减：库存股||100,606,911.51|100,606,911.51
其他综合收益||-912,250.13|-235,503.53
专项储备||186,503.98|245,062.32
盈余公积||70,000,000.00|70,000,000.00
一般风险准备|||
未分配利润||796,733,946.11|808,464,259.38
归属于母公司所有者权益（或股东权益）合计||1,659,416,997.40|1,628,991,717.25
少数股东权益||-9,132,093.04|2,435,407.71
所有者权益（或股东权益）合计||1,650,284,904.36|1,631,427,124.96
负债和所有者权益（或股东权益）总计||2,950,273,548.05|2,461,373,036.61
