page|79
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|50,519,309,850.54|42,128,753,537.73
结算备付金|七、2|23,902,157,385.06|12,854,771,632.90
拆出资金|||
交易性金融资产|七、3|40,937,542,780.85|42,532,622,049.13
衍生金融资产|七、4|361,744,732.79|34,421,570.37
应收票据|七、5||
应收账款|七、6|515,767,660.63|521,922,598.28
应收款项融资|七、7||
预付款项|七、8|152,418,439.13|128,997,937.74
融出资金|七、9|40,500,471,361.60|28,821,020,054.91
存出保证金|七、10|981,685,352.61|559,885,898.25
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、11|1,833,247,053.49|1,291,329,412.35
其中：应收利息|||
应收股利|||2,254,445.81
page|80
买入返售金融资产|七、12|16,775,530,526.92|17,374,845,899.20
存货|七、13|139,520,755.60|52,576,415.65
合同资产|七、14||
持有待售资产|七、15||
一年内到期的非流动资产|七、16|2,009,206,285.21|1,325,980,226.00
其他流动资产|七、17|1,167,459,991.47|746,647,298.56
流动资产合计||179,796,062,175.90|148,373,774,531.07
非流动资产：|||
发放贷款和垫款|||
债权投资|七、18||
其他债权投资|七、19|22,030,700,199.21|15,368,842,516.83
长期应收款|七、20||
长期股权投资|七、21|2,317,807,134.55|2,182,786,423.69
其他权益工具投资|七、22|3,703,911,182.05|3,178,948,575.51
其他非流动金融资产|七、23|3,752,123,329.85|2,106,948,227.58
投资性房地产|七、24|53,916,342.63|56,810,425.35
固定资产|七、25|336,132,316.13|305,959,014.60
在建工程|七、26|612,749,793.07|521,863,210.48
生产性生物资产|七、27||
油气资产|七、28||
使用权资产|七、29||
无形资产|七、30|809,018,952.06|772,772,921.90
开发支出|七、31||
商誉|七、32|4,598,942,255.02|4,627,956,033.73
长期待摊费用|七、33|67,738,432.43|68,739,623.41
递延所得税资产|七、34|663,874,248.05|488,539,459.85
其他非流动资产|七、35||54,560,639.39
非流动资产合计||38,946,914,185.05|29,734,727,072.32
资产总计||218,742,976,360.95|178,108,501,603.39
流动负债：|||
短期借款|七、36|635,672,954.20|988,890,887.51
向中央银行借款|||
拆入资金|七、37|6,720,985,305.57|1,503,708,611.11
交易性金融负债|七、38|2,406,668,630.89|733,738,957.22
衍生金融负债|七、39|171,412,569.36|53,175,804.39
应付票据|七、40||
应付账款|七、41|151,982,728.17|89,463,793.80
预收款项|七、42||11,666,714.30
合同负债|七、43|91,968,495.90|
卖出回购金融资产款|七、44|17,498,433,248.22|19,167,295,663.89
吸收存款及同业存放|||
代理买卖证券款|七、45|64,290,635,602.41|44,942,840,345.38
代理承销证券款|七、46|13,043,475.00|
应付职工薪酬|七、47|3,683,505,206.93|2,370,636,513.92
应交税费|七、48|819,668,381.90|449,317,154.76
其他应付款|七、49|3,171,476,951.02|13,454,940,706.26
其中：应付利息|||
应付股利|||
page|81
应付手续费及佣金|||
应付分保账款|||
持有待售负债|七、50||
应付短期融资款|七、51|12,049,243,426.04|3,245,367,715.96
一年内到期的非流动负债|七、52|17,915,999,208.41|14,813,563,712.52
其他流动负债|七、53||43,625,122.82
流动负债合计||129,620,696,184.02|101,868,231,703.84
非流动负债：|||
保险合同准备金|||
长期借款|七、54|3,566,522,554.05|8,420,771,578.41
应付债券|七、55|34,747,985,304.25|24,687,308,988.64
其中：优先股|||
永续债|||
租赁负债|七、56||
长期应付款|七、57||
长期应付职工薪酬|七、58|58,110,000.00|
预计负债|七、59|9,545,326.97|7,031,154.42
递延收益|七、60|5,295,535.05|14,653,514.27
递延所得税负债|七、34|429,643,582.21|67,330,921.44
其他非流动负债|七、61|2,108,206.68|2,108,206.68
非流动负债合计||38,819,210,509.21|33,199,204,363.86
负债合计||168,439,906,693.23|135,067,436,067.70
所有者权益（或股东权益）：|||
实收资本（或股本）|七、62|4,227,129,727.00|4,227,129,727.00
其他权益工具|七、63|3,201,513,811.07|
其中：优先股|||
永续债||2,499,386,792.46|
资本公积|七、64|20,529,127,652.49|20,693,107,429.30
减：库存股|七、65||
其他综合收益|七、66|-110,500,123.08|-26,158,114.75
专项储备|七、67||
盈余公积|七、68|485,425,388.07|418,819,117.55
一般风险准备|七、69|3,971,445,858.44|3,148,493,933.42
未分配利润|七、70|13,283,635,785.83|10,616,671,838.45
归属于母公司所有者权益（或股东权益）合计||45,587,778,099.82|39,078,063,930.97
少数股东权益||4,715,291,567.90|3,963,001,604.72
所有者权益（或股东权益）合计||50,303,069,667.72|43,041,065,535.69
负债和所有者权益（或股东权益）总计||218,742,976,360.95|178,108,501,603.39
