page|86
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||25,528,824,979.97|23,647,414,706.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||105,248,538.76|123,313,989.39
收到其他与经营活动有关的现金|六、62|661,432,959.69|491,432,078.62
经营活动现金流入小计||26,295,506,478.42|24,262,160,775.00
购买商品、接受劳务支付的现金||19,049,047,796.06|16,389,659,687.43
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||3,220,528,684.72|2,784,941,907.28
支付的各项税费||1,036,844,677.24|991,449,857.60
支付其他与经营活动有关的现金|六、62|1,114,546,689.93|976,731,133.52
经营活动现金流出小计||24,420,967,847.95|21,142,782,585.83
经营活动产生的现金流量净额||1,874,538,630.47|3,119,378,189.17
二、投资活动产生的现金流量：|||
收回投资收到的现金||24,753,545.20|
取得投资收益收到的现金||64,446,032.75|61,454,424.30
处置固定资产、无形资产和||11,881,665.42|36,578,121.00
page|87
其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||101,081,243.37|98,032,545.30
购建固定资产、无形资产和其他长期资产支付的现金||818,345,924.01|1,020,812,896.37
投资支付的现金||100,000,000.00|
质押贷款净增加额||0|
取得子公司及其他营业单位支付的现金净额||58,175,000.00|58,175,000.00
支付其他与投资活动有关的现金|六、62||14,937,386.02
投资活动现金流出小计||976,520,924.01|1,093,925,282.39
投资活动产生的现金流量净额||-875,439,680.64|-995,892,737.09
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||14,700,000.00|515,731,600.00
其中：子公司吸收少数股东投资收到的现金||14,700,000.00|515,731,600.00
取得借款收到的现金||1,060,000,000.00|456,308,640.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,074,700,000.00|972,040,240.00
偿还债务支付的现金||455,774,119.45|938,959,402.55
分配股利、利润或偿付利息支付的现金||1,452,270,340.21|1,229,605,409.29
其中：子公司支付给少数股东的股利、利润||942,116,996.21|724,926,078.40
支付其他与筹资活动有关的现金|六、62|2,458,877,476.50|59,096,395.29
筹资活动现金流出小计||4,366,921,936.16|2,227,661,207.13
筹资活动产生的现金流量净额||-3,292,221,936.16|-1,255,620,967.13
四、汇率变动对现金及现金等价物的影响||-4,990,329.40|-22,749,339.49
五、现金及现金等价物净增加额||-2,298,113,315.73|845,115,145.46
加：期初现金及现金等价物余额||10,063,939,660.89|9,218,824,515.43
六、期末现金及现金等价物余额||7,765,826,345.16|10,063,939,660.89
