page|65
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||17,276,904,271.10|20,997,692,095.95
收到的税费返还|||
page|66
收到其他与经营活动有关的现金|七、76|39,278,223.04|50,759,323.68
经营活动现金流入小计||17,316,182,494.14|21,050,549,551.63
购买商品、接受劳务支付的现金||14,842,479,548.30|17,530,959,801.06
支付给职工及为职工支付的现金||798,029,261.55|795,419,991.67
支付的各项税费||367,276,383.95|838,007,000.68
支付其他与经营活动有关的现金|七、76|824,332,562.22|914,070,662.72
经营活动现金流出小计||16,832,117,756.02|20,078,457,456.13
经营活动产生的现金流量净额||484,064,738.12|972,092,095.50
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||200.00|3,325.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||200.00|3,325.00
购建固定资产、无形资产和其他长期资产支付的现金||530,457,584.99|311,865,166.97
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||530,457,584.99|311,865,166.97
投资活动产生的现金流量净额||-530,457,384.99|-311,861,841.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金||5,921,000,000.00|5,651,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||5,921,000,000.00|5,651,000,000.00
偿还债务支付的现金||5,921,000,000.00|5,551,000,000.00
分配股利、利润或偿付利息支付的现金||265,642,922.91|268,617,066.46
支付其他与筹资活动有关的现金|七、76||
筹资活动现金流出小计||6,186,642,922.91|6,276,920,291.46
筹资活动产生的现金流量净额||-265,642,922.91|-625,920,291.46
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额|七、77|-312,035,569.78|34,309,962.07
加：期初现金及现金等价物余额|七、77|746,339,400.44|712,029,438.37
六、期末现金及现金等价物余额|七、77|434,303,830.66|746,339,400.44
