page|91
项目|附注|2020 年度|2019 年度
一、营业总收入||207,312,776.16|55,175,580.43
其中：营业收入||207,312,776.16|55,175,580.43
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||178,250,665.76|54,937,139.38
其中：营业成本||133,058,981.46|46,270,711.30
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,295,202.85|544,342.60
销售费用||31,197,920.35|3,164,540.01
管理费用||20,396,839.65|9,761,096.00
研发费用|||
财务费用||-7,698,278.55|-4,803,550.53
其中：利息费用||219,203.03|
利息收入||8,851,908.46|4,790,687.57
加：其他收益||213,444.86|3,548.33
投资收益（损失以“－”号填列）||3,538,394.62|6,935,790.46
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
page|92
信用减值损失（损失以“-”号填列）||-1,984,307.45|-139,878.62
资产减值损失（损失以“-”号填列）||-4,242,722.14|-25,031,526.79
资产处置收益（损失以“－”号填列）||400.00|
三、营业利润（亏损以“－”号填列）||26,587,320.29|-17,993,625.57
加：营业外收入||2,322,055.86|126,210.46
减：营业外支出||15,250.03|13,500.00
四、利润总额（亏损总额以“－”号填列）||28,894,126.12|-17,880,915.11
减：所得税费用||7,245,015.42|1,838,070.20
五、净利润（净亏损以“－”号填列）||21,649,110.70|-19,718,985.31
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||21,649,110.70|-19,718,985.31
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||11,146,772.30|-19,820,729.01
2.少数股东损益（净亏损以“-”号填列）||10,502,338.40|101,743.70
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||21,649,110.70|-19,718,985.31
（一）归属于母公司所有者的综合收益总额||11,146,772.30|-19,820,729.01
（二）归属于少数股东的综合收益总额||10,502,338.40|101,743.70
八、每股收益：|||
（一）基本每股收益(元/股)||0.05|-0.09
（二）稀释每股收益(元/股)||0.05|-0.09
