page|112
项目|附注|2021 年度|2020 年度
一、营业总收入||22,226,920,803.56|15,110,699,177.35
其中：营业收入|七、61|22,226,920,803.56|15,110,699,177.35
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||16,806,303,656.37|11,566,779,355.53
其中：营业成本|七、61|16,050,142,715.25|11,039,749,960.13
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|47,831,845.18|17,917,996.69
销售费用|七、63|259,636,985.83|242,252,936.48
管理费用|七、64|386,649,435.05|338,038,322.94
研发费用|七、65|13,751,660.75|7,020,047.89
财务费用|七、66|48,291,014.31|-78,199,908.60
其中：利息费用|七、66|143,079,791.78|7,584,000.00
利息收入|七、66|105,471,932.70|49,294,522.96
加：其他收益|七、67|222,714,186.34|101,709,517.14
投资收益（损失以“－”号填列）|七、68|10,809,400.29|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
page|113
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-1,403,904.92|-781,238.65
信用减值损失（损失以“-”号填列）|七、71|-1,421,722.13|1,046,130.82
资产减值损失（损失以“-”号填列）|七、72|-700,720.37|-10,909,155.09
资产处置收益（损失以“－”号填列）|七、73|-269,674.72|307,156.31
三、营业利润（亏损以“－”号填列）||5,650,344,711.68|3,635,292,232.35
加：营业外收入|七、74|2,692,408.00|20,585,149.14
减：营业外支出|七、75|1,269,225.90|17,134,149.33
四、利润总额（亏损总额以“－”号填列）||5,651,767,893.78|3,638,743,232.16
减：所得税费用|七、76|1,439,162,062.14|915,236,993.13
五、净利润（净亏损以“－”号填列）||4,212,605,831.64|2,723,506,239.03
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||4,212,605,831.64|2,723,506,239.03
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||3,626,916,311.29|2,368,740,146.54
2.少数股东损益（净亏损以“-”号填列）||585,689,520.35|354,766,092.49
六、其他综合收益的税后净额|七、77|-6,752,345.57|3,437,927.16
（一）归属母公司所有者的其他综合收益的税后净额|七、77|-6,210,215.57|2,850,237.16
1．不能重分类进损益的其他综合收益  七、77||-6,210,215.57|2,850,237.16
（1）重新计量设定受益计划变动额|七、77|-6,972,870.00|2,613,310.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、77|762,654.43|236,927.16
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-542,130.00|587,690.00
七、综合收益总额||4,205,853,486.07|2,726,944,166.19
page|114
（一）归属于母公司所有者的综合收益总额||3,620,706,095.72|2,371,590,383.70
（二）归属于少数股东的综合收益总额||585,147,390.35|355,353,782.49
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|2.40|1.66
（二）稀释每股收益(元/股)|十八、2|2.40|1.66
