page|80
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,215,993,891.45|1,052,991,473.55
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,881,572.46|15,512,459.04
收到其他与经营活动有关的现金|七、78|7,881,788.85|20,007,058.79
经营活动现金流入小计||1,241,757,252.76|1,088,510,991.38
购买商品、接受劳务支付的现金||559,574,638.05|471,216,507.81
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|81
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||278,660,135.36|268,017,950.15
支付的各项税费||83,698,007.81|66,576,582.80
支付其他与经营活动有关的现金|七、78|91,380,482.29|103,905,360.07
经营活动现金流出小计||1,013,313,263.51|909,716,400.83
经营活动产生的现金流量净额||228,443,989.25|178,794,590.55
二、投资活动产生的现金流量：|||
收回投资收到的现金||215,000,000.00|370,000,000.00
取得投资收益收到的现金||1,152,365.02|1,435,016.65
处置固定资产、无形资产和其他长期资产收回的现金净额||500,501.16|2,349,674.97
处置子公司及其他营业单位收到的现金净额|||23,664,711.06
收到其他与投资活动有关的现金|七、78||18,070,000.00
投资活动现金流入小计||216,652,866.18|415,519,402.68
购建固定资产、无形资产和其他长期资产支付的现金||92,485,631.33|112,536,968.03
投资支付的现金||217,000,000.00|355,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||278,000.00|40,000,000.00
支付其他与投资活动有关的现金|七、78|2,635,948.21|
投资活动现金流出小计||312,399,579.54|507,536,968.03
投资活动产生的现金流量净额||-95,746,713.36|-92,017,565.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,290,000.00|1,970,000.00
其中：子公司吸收少数股东投资收到的现金||1,290,000.00|1,970,000.00
取得借款收到的现金|||40,000,000.00
收到其他与筹资活动有关的现金|七、78|5,198,448.03|
筹资活动现金流入小计||6,488,448.03|41,970,000.00
偿还债务支付的现金||91,000,000.00|72,500,000.00
分配股利、利润或偿付利息支付的现金||52,872,860.64|33,682,912.84
其中：子公司支付给少数股东的股利、利润||2,275,000.00|
支付其他与筹资活动有关的现金|七、78|520,000.00|
page|82
筹资活动现金流出小计||144,392,860.64|106,182,912.84
筹资活动产生的现金流量净额||-137,904,412.61|-64,212,912.84
四、汇率变动对现金及现金等价物的影响||-4,048,857.39|-520,121.91
五、现金及现金等价物净增加额||-9,255,994.11|22,043,990.45
加：期初现金及现金等价物余额||171,109,556.12|149,065,565.67
六、期末现金及现金等价物余额||161,853,562.01|171,109,556.12
