page|93
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||683,413,669.92|527,546,150.65
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的|六、55|31,063,422.42|18,106,849.56
page|94
现金|||
经营活动现金流入小计||714,477,092.34|545,653,000.21
购买商品、接受劳务支付的现金||434,274,101.45|464,422,230.34
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||110,059,454.05|87,812,936.70
支付的各项税费||31,994,801.31|47,083,968.22
支付其他与经营活动有关的现金|六、55|38,625,338.26|38,554,984.62
经营活动现金流出小计||614,953,695.07|637,874,119.88
经营活动产生的现金流量净额||99,523,397.27|-92,221,119.67
二、投资活动产生的现金流量：|||
收回投资收到的现金||348,184,700.00|390,000,000.00
取得投资收益收到的现金||1,306,024.66|3,829,999.99
处置固定资产、无形资产和其他长期资产收回的现金净额||39,098.00|101,659.51
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||349,529,822.66|393,931,659.50
购建固定资产、无形资产和其他长期资产支付的现金||17,051,825.39|22,986,974.39
投资支付的现金||376,720,000.00|409,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||393,771,825.39|432,486,974.39
投资活动产生的现金流量净额||-44,242,002.73|-38,555,314.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||600,000.00|4,900,000.00
其中：子公司吸收少数股东投资收到的现金||600,000.00|4,900,000.00
取得借款收到的现金||17,000,000.00|295,323,030.62
收到其他与筹资活动有关的现金||395,300.00|1,740,300.00
page|95
筹资活动现金流入小计||17,995,300.00|301,963,330.62
偿还债务支付的现金||95,598,579.96|104,542,613.70
分配股利、利润或偿付利息支付的现金||16,489,850.59|19,372,893.50
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|六、55|11,455,557.41|1,702,156.75
筹资活动现金流出小计||123,543,987.96|125,617,663.95
筹资活动产生的现金流量净额||-105,548,687.96|176,345,666.67
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-50,267,293.42|45,569,232.11
加：期初现金及现金等价物余额||271,574,748.15|226,005,516.04
六、期末现金及现金等价物余额||221,307,454.73|271,574,748.15
