page|97
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,285,139,226.69|1,367,835,370.16
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|31,625,834.86|49,184,619.42
收到其他与经营活动有关的现金|118,855,299.96|95,537,248.62
经营活动现金流入小计|1,435,620,361.51|1,512,557,238.20
购买商品、接受劳务支付的现金|501,849,523.53|561,749,633.06
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
page|98
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|437,175,088.63|426,166,089.35
支付的各项税费|134,523,852.46|157,423,725.41
支付其他与经营活动有关的现金|178,283,754.27|191,487,495.40
经营活动现金流出小计|1,251,832,218.89|1,336,826,943.22
经营活动产生的现金流量净额|183,788,142.62|175,730,294.98
二、投资活动产生的现金流量：||
收回投资收到的现金|20,700,000.00|1,750,000.00
取得投资收益收到的现金|424,103.42|5,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额|192,510.00|5,600.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|3,924,361.49|
投资活动现金流入小计|25,240,974.91|1,760,600.00
购建固定资产、无形资产和其他长期资产支付的现金|70,047,615.91|40,487,895.25
投资支付的现金|41,700,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||657,172.33
投资活动现金流出小计|111,747,615.91|41,145,067.58
投资活动产生的现金流量净额|-86,506,641.00|-39,384,467.58
三、筹资活动产生的现金流量：||
吸收投资收到的现金|33,824,000.00|577,029.55
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|130,000,000.00|215,800,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|163,824,000.00|216,377,029.55
偿还债务支付的现金|207,000,000.00|139,790,217.00
分配股利、利润或偿付利息支付的现金|18,582,793.65|19,265,880.20
page|99
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|130,828,198.00|78,045,157.15
筹资活动现金流出小计|356,410,991.65|237,101,254.35
筹资活动产生的现金流量净额|-192,586,991.65|-20,724,224.80
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-95,305,490.03|115,621,602.60
加：期初现金及现金等价物余额|795,603,559.06|679,981,956.46
六、期末现金及现金等价物余额|700,298,069.03|795,603,559.06
