page|103
项目|附注|2019 年度|2018 年度
一、营业总收入|七、61|52,725,476,605.31|40,019,221,370.24
其中：营业收入||52,725,476,605.31|40,019,221,370.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|50,779,716,015.59|38,409,947,175.99
其中：营业成本||46,940,547,579.74|35,739,763,791.43
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|198,735,736.78|132,867,305.35
销售费用|七、63|19,258,395.17|24,341,440.04
管理费用|七、64|895,335,663.33|642,227,176.72
研发费用|七、65|759,140,605.65|255,285,932.62
财务费用|七、66|1,966,698,034.92|1,615,461,529.83
其中：利息费用||1,930,522,629.84|1,771,714,598.57
利息收入||60,365,994.75|43,890,833.42
加：其他收益|七、67|26,672,632.48|6,152,590.12
投资收益（损失以“－”号填列）|七、68|274,716,722.18|12,461,692.80
其中：对联营企业和合营企业的投资收益||-19,534,067.67|-8,463,735.98
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|4,764,225.54|-3,844,112.26
信用减值损失（损失以“-”号填列）|七、71|-93,727,062.57|
资产减值损失（损失以“-”号填列）|七、72|-56,084,869.43|-158,724,410.74
资产处置收益（损失以“－”号填列）|七、73|1,107,159.17|4,357,958.23
三、营业利润（亏损以“－”号填列）||2,103,209,397.09|1,469,677,912.40
加：营业外收入|七、74|54,054,876.02|39,230,490.10
减：营业外支出|七、75|25,557,465.67|22,807,684.81
四、利润总额（亏损总额以“－”号填列）||2,131,706,807.44|1,486,100,717.69
page|104
减：所得税费用|七、76|434,131,103.46|279,193,757.77
五、净利润（净亏损以“－”号填列）||1,697,575,703.98|1,206,906,959.92
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,697,575,703.98|1,206,906,959.92
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,701,863,780.31|1,171,734,949.44
2.少数股东损益（净亏损以“-”号填列）||-4,288,076.33|35,172,010.48
六、其他综合收益的税后净额||119,288,244.30|-21,682,961.06
（一）归属母公司所有者的其他综合收益的税后净额||121,482,802.73|-30,175,763.56
1．不能重分类进损益的其他综合收益||129,456,827.44|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||129,456,827.44|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-7,974,024.71|-30,175,763.56
（1）权益法下可转损益的其他综合收益||-3,291,837.64|12,739,203.76
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-39,945,483.10
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-4,682,187.07|-2,969,484.22
page|105
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-2,194,558.43|8,492,802.50
七、综合收益总额||1,816,863,948.28|1,185,223,998.86
（一）归属于母公司所有者的综合收益总额||1,823,346,583.04|1,141,559,185.88
（二）归属于少数股东的综合收益总额||-6,482,634.76|43,664,812.98
八、每股收益：|||
（一）基本每股收益(元/股)||0.47|0.32
（二）稀释每股收益(元/股)||0.47|0.32
