page|36
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||264,266,628.88|259,549,124.45
结算备付金|||
拆出资金|||
交易性金融资产||100,980,000.00|108,272,000.00
衍生金融资产|||
应收票据|||
应收账款||16,422,980.95|214,400.96
应收款项融资|||
预付款项||560.00|
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||913,529.82|917,096.33
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||66,855,143.81|67,488,073.63
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
page|37
其他流动资产||16,452,766.55|16,678,791.67
流动资产合计||465,891,610.01|453,119,487.04
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产||15,617,271.16|16,329,988.62
固定资产||16,907,709.89|17,004,103.21
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产||617,779.29|647,314.55
无形资产|||
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产||5,486,973.30|5,861,973.30
其他非流动资产|||
非流动资产合计||38,629,733.64|39,843,379.68
资产总计||504,521,343.65|492,962,866.72
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||1,048,190.32|1,048,190.32
预收款项||2,278,144.20|2,323,093.20
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||8,761,107.38|5,215,654.63
应交税费||59,764,484.91|63,687,701.59
其他应付款||105,709,341.65|105,597,294.17
其中：应付利息|||
应付股利||226,625.00|226,625.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
page|38
流动负债合计||177,561,268.46|177,871,933.91
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计|||
负债合计||177,561,268.46|177,871,933.91
所有者权益（或股东权益）：|||
实收资本（或股本）||139,143,550.00|139,143,550.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||730,928.53|730,928.53
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||34,282,059.09|31,804,595.23
一般风险准备|||
未分配利润||125,283,981.86|116,066,275.09
归属于母公司所有者权益（或股东权益）合计||299,440,519.48|287,745,348.85
少数股东权益||27,519,555.71|27,345,583.96
所有者权益（或股东权益）合计||326,960,075.19|315,090,932.81
负债和所有者权益（或股东权益）总计||504,521,343.65|492,962,866.72
