page|93
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,599,180,244.66|4,044,535,665.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,279,577.95|8,895,869.20
收到其他与经营活动有关的现金|七、78|165,873,678.54|190,487,561.56
page|94
经营活动现金流入小计||4,780,333,501.15|4,243,919,096.10
购买商品、接受劳务支付的现金||2,781,354,922.82|2,824,053,578.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||823,663,448.53|737,841,234.85
支付的各项税费||199,441,830.62|181,615,891.42
支付其他与经营活动有关的现金|七、78|367,316,243.07|329,102,240.58
经营活动现金流出小计||4,171,776,445.04|4,072,612,945.70
经营活动产生的现金流量净额||608,557,056.11|171,306,150.40
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||2,021,430.00|258,917.71
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,021,430.00|258,917.71
购建固定资产、无形资产和其他长期资产支付的现金||225,198,048.68|196,449,507.81
投资支付的现金||62,423,200.00|878,336,641.89
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|24,000,000.00|9,200.91
投资活动现金流出小计||311,621,248.68|1,074,795,350.61
投资活动产生的现金流量净额||-309,599,818.68|-1,074,536,432.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,113,002,996.48
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||592,500,000.00|370,600,000.00
收到其他与筹资活动有关的现金|七、78||3,660,000.00
筹资活动现金流入小计||592,500,000.00|2,487,262,996.48
偿还债务支付的现金||470,951,475.20|745,579,555.27
分配股利、利润或偿付利息支付的现金||242,635,093.79|224,494,190.25
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|37,191,191.54|2,178,556.97
筹资活动现金流出小计||750,777,760.53|972,252,302.49
筹资活动产生的现金流量净额||-158,277,760.53|1,515,010,693.99
四、汇率变动对现金及现金等价物的影响||-2,224.93|-6,729.59
五、现金及现金等价物净增加额||140,677,251.97|611,773,681.90
page|95
加：期初现金及现金等价物余额||2,283,947,970.20|1,672,174,288.30
六、期末现金及现金等价物余额||2,424,625,222.17|2,283,947,970.20
