page|69
项目|附注|2021 年度|2020 年度
一、营业总收入||988,344,645.81|804,633,153.87
其中：营业收入|附注七、61|988,344,645.81|804,633,153.87
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||824,610,074.94|677,561,270.98
其中：营业成本|附注七、61|732,774,181.95|598,254,170.88
利息支出|||
page|70
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|附注七、62|6,069,598.93|5,642,442.59
销售费用|附注七、63|53,203,444.98|42,317,730.34
管理费用|附注七、64|35,917,666.37|35,452,716.63
研发费用|||
财务费用|附注七、66|-3,354,817.29|-4,105,789.46
其中：利息费用||8,354,685.16|7,651,471.41
利息收入||2,597,130.08|2,372,827.19
加：其他收益|附注七、67|32,267,145.05|3,090,182.70
投资收益（损失以“－”号填列）|附注七、68|15,330,389.72|7,815,907.02
其中：对联营企业和合营企业的投资收益||675,502.87|649,520.32
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|附注七、71|-191,186.80|-4,800,595.68
资产减值损失（损失以“-”号填列）|附注七、72|-1,971,271.01|
资产处置收益（损失以“－”号填列）|附注七、73|-11,609,748.82|-3,182,007.75
三、营业利润（亏损以“－”号填列）||197,559,899.01|129,995,369.18
加：营业外收入|附注七、74|106,363.19|195,055.73
减：营业外支出|附注七、75|797,903.90|517,098.24
四、利润总额（亏损总额以“－”号填列）||196,868,358.30|129,673,326.67
减：所得税费用|附注七、76|32,387,080.94|17,455,549.87
五、净利润（净亏损以“－”号填列）||164,481,277.36|112,217,776.80
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||164,481,277.36|112,217,776.80
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||155,814,225.93|104,532,940.07
2.少数股东损益（净亏损以“-”号填列）||8,667,051.43|7,684,836.73
六、其他综合收益的税后净额|||
page|71
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||164,481,277.36|112,217,776.80
（一）归属于母公司所有者的综合收益总额||155,814,225.93|104,532,940.07
（二）归属于少数股东的综合收益总额||8,667,051.43|7,684,836.73
八、每股收益：|||
（一）基本每股收益(元/股)||0.82|0.65
（二）稀释每股收益(元/股)||0.82|0.65
