page|73
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,094,564,279.31|904,828,000.11
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,523,291.35|42.20
收到其他与经营活动有关的现金|附注七、78（1）|25,781,490.04|43,518,981.28
经营活动现金流入小计||1,127,869,060.70|948,347,023.59
购买商品、接受劳务支付的现金||555,417,371.70|444,014,692.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||98,842,066.51|81,838,660.58
支付的各项税费||58,477,552.44|50,337,768.72
page|74
支付其他与经营活动有关的现金|附注七、78（2）|47,699,948.65|59,065,559.53
经营活动现金流出小计||760,436,939.30|635,256,681.80
经营活动产生的现金流量净额||367,432,121.40|313,090,341.79
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,174,531,819.27|1,881,653,664.39
取得投资收益收到的现金||12,708,572.56|7,488,135.70
处置固定资产、无形资产和其他长期资产收回的现金净额||280,543.09|22,619,875.00
处置子公司及其他营业单位收到的现金净额|||36,619,484.26
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,187,520,934.92|1,948,381,159.35
购建固定资产、无形资产和其他长期资产支付的现金||134,721,650.91|62,509,566.76
投资支付的现金||2,487,100,000.00|1,940,690,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||215,792,351.21
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,621,821,650.91|2,218,991,917.97
投资活动产生的现金流量净额||-434,300,715.99|-270,610,758.62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||356,999,975.10
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||5,000,000.00|171,800,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||5,000,000.00|528,799,975.10
偿还债务支付的现金||138,316,425.36|57,682,422.10
分配股利、利润或偿付利息支付的现金||142,261,830.02|79,142,480.16
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七、78（6）|788,348.00|10,327,982.09
筹资活动现金流出小计||281,366,603.38|147,152,884.35
筹资活动产生的现金流量净额||-276,366,603.38|381,647,090.75
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-343,235,197.97|424,126,673.92
page|75
加：期初现金及现金等价物余额||669,246,438.84|245,119,764.92
六、期末现金及现金等价物余额||326,011,240.87|669,246,438.84
