page|84
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||1,813,870,081.24  1,280,234,384.61
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,478,614.04|8,670,152.62
收到其他与经营活动有关的现金|七、78|78,903,517.51|59,128,140.33
经营活动现金流入小计|||1,906,252,212.79  1,348,032,677.56
购买商品、接受劳务支付的现金||1,416,693,751.83|932,846,494.21
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||366,333,076.86|341,666,974.67
支付的各项税费||31,334,785.39|52,735,997.31
支付其他与经营活动有关的现金|七、78|62,284,216.12|81,158,986.25
经营活动现金流出小计|||1,876,645,830.20  1,408,408,452.44
经营活动产生的现金流量净额||29,606,382.59|-60,375,774.88
二、投资活动产生的现金流量：|||
收回投资收到的现金|||643,445,161.02  1,457,435,696.02
取得投资收益收到的现金||2,444,415.00|5,778,443.93
page|85
处置固定资产、无形资产和其他长期资产收回的现金净额||157,747,805.04|24,250,355.90
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|18,633,672.00|481,603.00
投资活动现金流入小计|||822,271,053.06  1,487,946,098.85
购建固定资产、无形资产和其他长期资产支付的现金||344,047,855.43|136,741,245.55
投资支付的现金|||551,228,848.04  1,379,176,244.86
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||5,852,188.38|
支付其他与投资活动有关的现金|七、78|17,800,000.00|
投资活动现金流出小计|||918,928,891.85  1,515,917,490.41
投资活动产生的现金流量净额||-96,657,838.79|-27,971,391.56
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||500,000.00
其中：子公司吸收少数股东投资收到的现金|||500,000.00
取得借款收到的现金||754,000,000.00|540,000,000.00
收到其他与筹资活动有关的现金|七、78|12,336,229.24|30,346,055.55
筹资活动现金流入小计||766,336,229.24|570,846,055.55
偿还债务支付的现金||545,000,000.00|449,000,000.00
分配股利、利润或偿付利息支付的现金||10,881,015.44|17,979,820.93
其中：子公司支付给少数股东的股利、利润|||2,862,000.00
支付其他与筹资活动有关的现金|七、78|22,305,617.69|6,799,193.55
筹资活动现金流出小计||578,186,633.13|473,779,014.48
筹资活动产生的现金流量净额||188,149,596.11|97,067,041.07
四、汇率变动对现金及现金等价物的影响||-575,654.13|-759,128.63
五、现金及现金等价物净增加额||120,522,485.78|7,960,746.00
加：期初现金及现金等价物余额||189,277,066.29|181,316,320.29
六、期末现金及现金等价物余额||309,799,552.07|189,277,066.29
