page|67
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|563,104,999.53|330,272,663.22
交易性金融资产|七、2|460,918,332.11|-
衍生金融资产|||
应收票据|||
应收账款|七、5|4,337,288.31|3,619,613.12
应收款项融资|||
page|68
预付款项|七、7|14,481,437.54|19,829,836.89
其他应收款|七、8|1,555,347.26|758,375.08
其中：应收利息|||
应收股利|||
存货|七、9|53,026,887.84|36,333,682.30
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|2,394,493.03|207,935.18
流动资产合计||1,099,818,785.62|391,022,105.79
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|12,774,469.04|12,917,019.01
在建工程|七、22|72,885,898.98|11,832,775.47
生产性生物资产|||
油气资产|||
使用权资产|七、25|10,043,006.80|-
无形资产|七、26|9,495,665.75|9,794,838.83
开发支出|||
商誉|||
长期待摊费用|七、29|1,047,464.43|1,115,151.97
递延所得税资产|七、30|-|60,060.38
其他非流动资产|七、31|18,444,210.58|216,527.24
非流动资产合计||124,690,715.58|35,936,372.90
资产总计||1,224,509,501.20|426,958,478.69
流动负债：|||
短期借款|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|14,849,926.96|14,641,231.26
预收款项|||
合同负债|七、38|4,305,797.63|3,224,599.38
应付职工薪酬|七、39|8,840,771.00|8,083,299.82
应交税费|七、40|6,857,739.47|2,367,720.87
其他应付款|七、41|7,710,577.82|6,780,325.10
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|七、43|2,504,400.73|-
其他流动负债|七、44|660,840.50|528,992.05
流动负债合计||45,730,054.11|35,626,168.48
page|69
非流动负债：|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|8,053,876.41|-
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|七、30|140,203.06|-
其他非流动负债|||
非流动负债合计||8,194,079.47|-
负债合计||53,924,133.58|35,626,168.48
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|100,000,000.00|75,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|650,502,135.57|28,884,778.07
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|41,505,655.65|28,242,085.66
未分配利润|七、60|378,577,576.40|259,205,446.48
所有者权益（或股东权益）合计||1,170,585,367.62|391,332,310.21
负债和所有者权益（或股东权益）总计||1,224,509,501.20|426,958,478.69
page|70
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|918,332.11|-
信用减值损失（损失以“-”号填列）|七、71|-117,278.41|-167,472.82
资产减值损失（损失以“-”号填列）|七、73||
资产处置收益（损失以“－”号填列）|七、73|-221,026.63|48,371.65
二、营业利润（亏损以“－”号填列）||141,083,727.33|132,439,958.75
加：营业外收入|七、74|6,010,185.43|138,337.98
减：营业外支出|七、75|1,384,774.91|1,523,637.32
三、利润总额（亏损总额以“－”号填列）||145,709,137.85|131,054,659.41
减：所得税费用|七、76|13,073,437.94|6,001,983.92
四、净利润（净亏损以“－”号填列）||132,635,699.91|125,052,675.49
（一）持续经营净利润（净亏损以“－”号填列）||132,635,699.91|125,052,675.49
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
page|71
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||839,971,806.44|676,582,906.25
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|21,518,391.85|6,424,078.86
经营活动现金流入小计||861,490,198.29|683,006,985.11
购买商品、接受劳务支付的现金||614,895,476.10|452,945,252.88
支付给职工及为职工支付的现金||71,283,575.15|49,049,281.59
支付的各项税费||24,433,570.32|26,059,032.36
支付其他与经营活动有关的现金|七、78|22,591,511.72|20,150,845.46
经营活动现金流出小计||733,204,133.29|548,204,412.29
经营活动产生的现金流量净额||128,286,065.00|134,802,572.82
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,263,000,000.00|-
取得投资收益收到的现金||7,651,846.95|-
处置固定资产、无形资产和其他长期资产收回的现金净额||80,254.39|697,162.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,270,732,101.34|697,162.00
购建固定资产、无形资产和其他长期资产支付的现金||88,028,216.28|16,272,192.68
投资支付的现金||1,723,000,000.00|-
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,811,028,216.28|16,272,192.68
投资活动产生的现金流量净额||-540,296,114.94|-15,575,030.68
