page|55
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||834,152,366.22|579,455,513.93
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款||90,944.97|335,249.49
应收款项融资|||
预付款项||101,435,379.97|166,059,722.49
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||31,143,211.03|36,489,009.12
其中：应收利息|||2,033,589.04
应收股利|||
买入返售金融资产|||
存货||18,375,656,008.62|21,864,275,692.46
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||862,994,724.93|525,835,939.12
流动资产合计||20,205,472,635.74|23,172,451,126.61
非流动资产：|||
发放贷款和垫款|||
债权投资||285,000,000.00|285,000,000.00
其他债权投资|||
长期应收款|||
长期股权投资||429,523,945.06|451,617,564.67
其他权益工具投资||42,282,195.00|42,282,195.00
其他非流动金融资产|||
投资性房地产||1,721,276,102.56|1,229,989,555.03
固定资产||77,436,033.72|85,078,073.26
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||5,493,461.94|5,637,081.86
开发支出|||
商誉||10,548,333.22|10,548,333.22
长期待摊费用||3,373,319.72|4,857,737.24
递延所得税资产||12,769,751.21|51,344,596.30
其他非流动资产||150,485,000.00|238,295,000.00
非流动资产合计||2,738,188,142.43|2,404,650,136.58
资产总计||22,943,660,778.17|25,577,101,263.19
流动负债：|||
短期借款||324,989,938.48|490,000,000.00
向中央银行借款|||
page|56
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||140,136,171.59
应付账款||1,372,928,459.61|1,599,856,142.36
预收款项||21,518,471.34|1,726,554,659.08
合同负债||4,121,896,817.17|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||6,404,396.74|8,662,471.97
应交税费||316,068,538.03|356,056,541.04
其他应付款||3,163,486,068.75|3,022,003,800.51
其中：应付利息||54,051,433.88|51,223,924.94
应付股利||29,361,999.21|31,044,344.50
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||5,183,589,413.07|7,776,618,000.00
其他流动负债||182,948,760.03|619,764.86
流动负债合计||14,693,830,863.22|15,120,507,551.41
非流动负债：|||
保险合同准备金|||
长期借款||5,334,990,000.00|2,775,932,000.00
应付债券||295,000,000.00|2,227,206,885.57
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||6,355,627.38|59,494.26
长期应付职工薪酬|||
预计负债||7,755,241.43|
递延收益|||16,267.00
递延所得税负债||1,815,734.67|1,815,734.67
其他非流动负债||8,020,246.16|8,020,246.16
非流动负债合计||5,653,936,849.64|5,013,050,627.66
负债合计||20,347,767,712.86|20,133,558,179.07
所有者权益（或股东权益）：|||
实收资本（或股本）||1,105,700,000.00|1,105,700,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||2,205,241,832.32|2,205,241,832.32
减：库存股|||
其他综合收益||-500,000.00|-500,000.00
专项储备|||
盈余公积||304,265,165.37|304,265,165.37
一般风险准备|||
未分配利润||-1,476,130,348.53|1,041,436,813.42
归属于母公司所有者权益（或股东权益）合计||2,138,576,649.16|4,656,143,811.11
少数股东权益||457,316,416.15|787,399,273.01
所有者权益（或股东权益）合计||2,595,893,065.31|5,443,543,084.12
负债和所有者权益（或股东权益）总计||22,943,660,778.17|25,577,101,263.19
