page|89
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,035,398,368.49|400,663,949.56
客户存款和同业存放款项净增加额||-|-
向中央银行借款净增加额||-|-
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||32,884,077.76|1,053,140.27
收到其他与经营活动有关的现金|七、78|21,625,427.37|49,616,589.65
经营活动现金流入小计||1,089,907,873.62|451,333,679.48
购买商品、接受劳务支付的现金||77,597,101.38|170,668,348.25
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||96,232,930.14|72,822,319.85
page|90
支付的各项税费||61,948,892.21|13,691,082.05
支付其他与经营活动有关的现金|七、78|94,192,605.76|50,387,301.88
经营活动现金流出小计||329,971,529.49|307,569,052.03
经营活动产生的现金流量净额||759,936,344.13|143,764,627.45
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,411,717,000.00|1,083,911,600.00
取得投资收益收到的现金||7,036,542.08|4,226,969.11
处置固定资产、无形资产和其他长期资产收回的现金净额|||7,282.50
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|15,100,081.79|904,388,466.02
投资活动现金流入小计||3,433,853,623.87|1,992,534,317.63
购建固定资产、无形资产和其他长期资产支付的现金||2,116,880,671.24|538,037,520.50
投资支付的现金||3,439,317,000.00|1,043,980,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||756,133,693.21|215,331,191.66
支付其他与投资活动有关的现金|七、78|229,025,409.00|23,000,000.00
投资活动现金流出小计||6,541,356,773.45|1,820,348,712.16
投资活动产生的现金流量净额||-3,107,503,149.58|172,185,605.47
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||463,968,779.21|479,245,283.02
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,362,384,667.67|1,273,233,314.48
收到其他与筹资活动有关的现金|七、78|100,490,635.54|399,152,180.00
筹资活动现金流入小计||4,926,844,082.42|2,151,630,777.50
偿还债务支付的现金||1,723,984,206.86|1,638,217,404.96
分配股利、利润或偿付利息支付的现金||388,608,987.53|213,839,717.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|101,887,038.77|43,191,065.06
筹资活动现金流出小计||2,214,480,233.16|1,895,248,187.02
筹资活动产生的现金流量净额||2,712,363,849.26|256,382,590.48
四、汇率变动对现金及现金等价物的影响|||
page|91
五、现金及现金等价物净增加额||364,797,043.81|572,332,823.40
加：期初现金及现金等价物余额||626,842,811.73|54,509,988.33
六、期末现金及现金等价物余额||991,639,855.54|626,842,811.73
