page|83
项目|2021 年度|2020 年度
一、营业总收入|2,173,856,528.84|1,606,486,263.39
其中：营业收入|2,173,856,528.84|1,606,486,263.39
page|84
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,031,919,164.27|1,470,937,597.79
其中：营业成本|1,917,575,476.30|1,384,011,421.35
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|4,338,029.49|3,637,391.22
销售费用|15,418,533.02|9,217,488.17
管理费用|50,048,746.75|36,836,984.40
研发费用|31,187,355.65|27,294,347.62
财务费用|13,351,023.06|9,939,965.03
其中：利息费用|15,543,388.61|10,936,723.51
利息收入|715,007.31|1,321,385.53
加：其他收益|1,445,714.20|2,454,971.76
投资收益（损失以“－”号填列）|1,585,023.25|4,950,233.56
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-12,474,847.61|-3,842,352.97
资产减值损失（损失以“-”号填列）|-1,339,837.63|1,543,108.08
page|85
资产处置收益（损失以“-”号填列）|17,375.08|226,703.53
三、营业利润（亏损以“－”号填列）|131,170,791.86|140,881,329.56
加：营业外收入|499,725.68|44,499.79
减：营业外支出|1,913,566.56|310,901.84
四、利润总额（亏损总额以“－”号填列）|129,756,950.98|140,614,927.51
减：所得税费用|23,768,750.15|25,546,476.02
五、净利润（净亏损以“－”号填列）|105,988,200.83|115,068,451.49
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|105,988,200.83|115,068,451.49
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|106,335,522.14|115,544,471.04
2.少数股东损益|-347,321.31|-476,019.55
六、其他综合收益的税后净额|-3,747,520.07|2,674,519.56
归属母公司所有者的其他综合收益的税后净额|-3,747,520.07|2,674,519.56
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-3,747,520.07|2,674,519.56
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他||
page|86
综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备|-2,128,279.81|6,260,248.52
6.外币财务报表折算差额|-1,619,240.26|-3,585,728.96
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|102,240,680.76|117,742,971.05
归属于母公司所有者的综合收益总额|102,588,002.07|118,218,990.60
归属于少数股东的综合收益总额|-347,321.31|-476,019.55
八、每股收益：||
（一）基本每股收益|0.320|0.347
（二）稀释每股收益|0.320|0.347
