page|83
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||478,204,122.81|407,314,249.56
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||14,770,265.03|7,455,258.09
收到其他与经营活动有关的现金|七、78|40,982,940.14|20,464,744.00
经营活动现金流入小计||533,957,327.98|435,234,251.65
购买商品、接受劳务支付的现金||278,282,765.78|192,731,369.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||135,025,130.33|109,205,256.21
支付的各项税费||27,716,876.44|23,217,939.06
支付其他与经营活动有关的现金|七、78|67,821,742.78|67,772,820.19
经营活动现金流出小计||508,846,515.33|392,927,385.11
经营活动产生的现金流量净额||25,110,812.65|42,306,866.54
二、投资活动产生的现金流量：|||
收回投资收到的现金||886,000,000.00|1,116,000,000.00
取得投资收益收到的现金||9,223,816.48|20,080,794.23
处置固定资产、无形资产和其他长期资产收回的现金净额||576,351.88|
page|84
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|2,146,987.31|6,576,020.12
投资活动现金流入小计||897,947,155.67|1,142,656,814.35
购建固定资产、无形资产和其他长期资产支付的现金||157,227,808.17|66,587,918.41
投资支付的现金||770,750,000.00|1,250,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|100,000.00|12,000,000.00
投资活动现金流出小计||928,077,808.17|1,328,587,918.41
投资活动产生的现金流量净额||-30,130,652.50|-185,931,104.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||30,721,100.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,721,100.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||14,888,160.00|16,376,976.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||5,000,000.00|
筹资活动现金流出小计||19,888,160.00|16,376,976.00
筹资活动产生的现金流量净额||10,832,940.00|-16,376,976.00
四、汇率变动对现金及现金等价物的影响||-4,185,519.50|2,523,054.22
五、现金及现金等价物净增加额|七、79|1,627,580.65|-157,478,159.30
加：期初现金及现金等价物余额|七、79|172,649,649.23|330,127,808.53
六、期末现金及现金等价物余额|七、79|174,277,229.88|172,649,649.23
