page|94
项目|附注|2020 年度|2019 年度
一、营业总收入||879,563,152.73|614,338,989.24
其中：营业收入|七、61|879,563,152.73|614,338,989.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||777,608,590.70|558,583,830.19
其中：营业成本|七、61|674,321,810.34|490,596,249.09
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|4,878,494.67|3,833,336.59
销售费用|七、63|15,483,128.00|15,365,816.97
管理费用|七、64|40,331,187.94|24,853,996.15
研发费用|七、65|38,069,150.46|22,445,108.11
财务费用|七、66|4,524,819.29|1,489,323.28
其中：利息费用||5,174,482.33|2,716,118.51
利息收入||1,338,918.02|1,234,994.77
加：其他收益|七、67|1,189,248.98|357,746.84
投资收益（损失以“－”号填列）|七、68|-693,436.92|5,315,938.27
其中：对联营企业和合营企业的投资收益||-2,898,084.04|-276,840.54
page|95
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-10,593,826.79|-2,567,018.11
资产减值损失（损失以“-”号填列）|七、72|-7,022,043.09|-2,390,011.29
资产处置收益（损失以“－”号填列）|七、73|-65,372.26|-1,147.86
三、营业利润（亏损以“－”号填列）||84,769,131.95|56,470,666.90
加：营业外收入|七、74|37,970.05|751,437.76
减：营业外支出|七、75|599,706.65|1,771,390.19
四、利润总额（亏损总额以“－”号填列）||84,207,395.35|55,450,714.47
减：所得税费用|七、76|9,394,747.93|7,277,950.02
五、净利润（净亏损以“－”号填列）||74,812,647.42|48,172,764.45
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||74,812,647.42|48,172,764.45
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||63,907,107.72|48,279,633.81
2.少数股东损益（净亏损以“-”号填列）||10,905,539.70|-106,869.36
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允|||
page|96
价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||74,812,647.42|48,172,764.45
（一）归属于母公司所有者的综合收益总额||63,907,107.72|48,279,633.81
（二）归属于少数股东的综合收益总额||10,905,539.70|-106,869.36
八、每股收益：|||
（一）基本每股收益(元/股)||0.40|0.30
（二）稀释每股收益(元/股)||0.40|0.30
