page|110
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||71,853,236.52|101,399,841.55
结算备付金|||
拆出资金|||
page|111
交易性金融资产||20,454,449.17|40,000,000.00
衍生金融资产|||
应收票据|||1,679,850.00
应收账款||112,559,374.70|103,920,404.16
应收款项融资|||
预付款项||12,271,506.18|8,068,706.14
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||2,020,920.48|2,916,031.81
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||547,442.87|751,462.15
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||2,682,978.11|5,220,663.49
流动资产合计||222,389,908.03|263,956,959.30
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||5,142,406.27|1,627,013.62
其他权益工具投资|||100,000.00
其他非流动金融资产|||
page|112
投资性房地产|||
固定资产||141,156,431.63|169,482,424.35
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||1,854,076.87|2,159,493.51
开发支出|||
商誉|||
长期待摊费用||5,056,772.25|4,814,414.49
递延所得税资产|||
其他非流动资产|||
非流动资产合计||153,209,687.02|178,183,345.97
资产总计||375,599,595.05|442,140,305.27
流动负债：|||
短期借款||62,777,591.80|1,509,850.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||81,245,867.54|70,924,977.14
预收款项|||32,337,095.57
合同负债||27,150,817.45|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
page|113
应付职工薪酬||21,258,618.55|13,203,216.84
应交税费||2,666,508.13|1,923,729.31
其他应付款||1,817,716.60|2,906,722.41
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||2,444,020.00
其他流动负债||2,052,656.88|
流动负债合计||198,969,776.95|125,249,611.27
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||4,083,335.00
长期应付职工薪酬|||
预计负债|||
递延收益|||1,926,841.47
递延所得税负债|||
其他非流动负债|||
非流动负债合计|||6,010,176.47
负债合计||198,969,776.95|131,259,787.74
page|114
所有者权益（或股东权益）：|||
实收资本（或股本）||35,462,175.00|35,462,175.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||506,602,716.27|475,277,976.81
减：库存股|||
其他综合收益||-760,838.00|-90,509.14
专项储备|||
盈余公积|||
一般风险准备|||
未分配利润||-362,291,340.19|-198,905,596.01
归属于母公司所有者权益（或股东权益）合计||179,012,713.08|311,744,046.66
少数股东权益||-2,382,894.98|-863,529.13
所有者权益（或股东权益）合计||176,629,818.10|310,880,517.53
负债和所有者权益（或股东权益）总计||375,599,595.05|442,140,305.27
