page|56
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、合并财务报表项目注释 1|259,528,999.42|221,509,260.30
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、合并财务报表项目注释 4|119,594,707.26|35,022,039.30
应收账款|七、合并财务报表项目注释 5|877,498,158.25|702,553,757.03
应收款项融资|||
预付款项||74,765,098.38|67,441,740.34
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、合并财务报表项目注释 8|9,305,301.10|7,705,128.49
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、合并财务报表项目注释 9|2,039,870,290.96|2,736,585,746.53
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、合并财务报表项目注释 12|13,067,077.03|26,954,838.94
流动资产合计||3,393,629,632.40|3,797,772,510.93
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、合并财务报表项目注释 20|1,756,421,321.08|1,784,003,355.80
在建工程|七、合并财务报表项目注释 21|124,572,882.04|159,936,161.17
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、合并财务报表项目注释 25|105,204,390.25|96,159,056.55
page|57
开发支出|七、合并财务报表项目注释 26||
商誉|||
长期待摊费用|七、合并财务报表项目注释 28|100,833.33|
递延所得税资产|七、合并财务报表项目注释 29|13,559,699.88|13,351,269.29
其他非流动资产|七、合并财务报表项目注释 30|18,173,674.37|27,454,948.67
非流动资产合计||2,018,032,800.95|2,080,904,791.48
资产总计||5,411,662,433.35|5,878,677,302.41
流动负债：|||
短期借款|七、合并财务报表项目注释 31|435,433,232.76|309,647,495.72
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、合并财务报表项目注释 34|381,661,413.10|210,773,594.49
应付账款|七、合并财务报表项目注释 35|1,302,309,251.44|1,334,036,855.05
预收款项|七、合并财务报表项目注释 36|74,973,340.89|36,755,810.22
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、合并财务报表项目注释 37|40,800,495.65|35,006,203.60
应交税费|七、合并财务报表项目注释 38|3,182,852.81|35,469,895.46
其他应付款|七、合并财务报表项目注释 39|39,993,420.42|59,844,594.37
其中：应付利息||5,493,536.57|5,335,664.79
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、合并财务报表项目注释 41|630,000,000.00|430,000,000.00
其他流动负债|七、合并财务报表项目注释 42|168,772,040.00|374,980,000.00
流动负债合计||3,077,126,047.07|2,826,514,448.91
非流动负债：|||
保险合同准备金|||
长期借款|七、合并财务报表项目注释 43|250,000,000.00|450,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、合并财务报表项目注释 46|48,402,339.68|60,407,391.57
长期应付职工薪酬|||
预计负债|七、合并财务报表项目注释 48|1,447,034.38|139,223,256.20
递延收益|七、合并财务报表项目注释 49|105,636,760.33|110,067,830.31
递延所得税负债||2,527,375.48|125,301.54
其他非流动负债|七、合并财务报表项目注释 50||510,000,000.00
非流动负债合计||408,013,509.87|1,269,823,779.62
负债合计||3,485,139,556.94|4,096,338,228.53
page|58
所有者权益（或股东权益）：|||
实收资本（或股本）|七、合并财务报表项目注释 51|330,129,367.00|330,129,367.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、合并财务报表项目注释 53|1,012,705,735.24|1,012,309,193.57
减：库存股|||
其他综合收益|||
专项储备|七、合并财务报表项目注释 56|29,620,164.77|24,084,684.54
盈余公积|七、合并财务报表项目注释 57|77,028,803.70|77,028,803.70
一般风险准备|||
未分配利润|七、合并财务报表项目注释 58|14,882,035.11|-8,146,249.44
归属于母公司所有者权益（或股东权益）合计||1,464,366,105.82|1,435,405,799.37
少数股东权益||462,156,770.59|346,933,274.51
所有者权益（或股东权益）合计||1,926,522,876.41|1,782,339,073.88
负债和所有者权益（或股东权益）总计||5,411,662,433.35|5,878,677,302.41
