page|134
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||298,947,325.54|1,729,171.38
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||29,188,248.22|
收到其他与经营活动有关的现金|七、78|34,149,361.79|21,286,092.45
经营活动现金流入小计||362,284,935.55|23,015,263.83
购买商品、接受劳务支付的现金||7,292,474.53|2,576,106.77
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||155,451,520.65|106,884,420.80
支付的各项税费||3,576,672.96|1,416,611.28
支付其他与经营活动有关的现金|七、78|554,001,055.28|510,113,789.88
经营活动现金流出小计||720,321,723.42|620,990,928.73
经营活动产生的现金流量净额|七、79|-358,036,787.87|-597,975,664.90
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,510,000,000.00|
取得投资收益收到的现金||15,815,275.88|
处置固定资产、无形资产和其他长期资产收回的现金净额||1,328.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||
投资活动现金流入小计||1,525,816,603.88|
购建固定资产、无形资产和其他长期资产支付的现金||253,267,827.58|74,805,751.44
投资支付的现金||2,450,000,000.00|
page|135
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||2,703,267,827.58|74,805,751.44
投资活动产生的现金流量净额||-1,177,451,223.70|-74,805,751.44
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,890,369,811.32|500,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||72,714,600.00|101,446,508.75
收到其他与筹资活动有关的现金|七、78||163,500,000.00
筹资活动现金流入小计||1,963,084,411.32|764,946,508.75
偿还债务支付的现金||174,157,600.00|
分配股利、利润或偿付利息支付的现金||3,851,556.65|620,570.55
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|5,254,871.18|164,998,958.53
筹资活动现金流出小计||183,264,027.83|165,619,529.08
筹资活动产生的现金流量净额||1,779,820,383.49|599,326,979.67
四、汇率变动对现金及现金等价物的影响||-82,805.18|-11,684.65
五、现金及现金等价物净增加额||244,249,566.74|-73,466,121.32
加：期初现金及现金等价物余额||25,377,116.47|98,843,237.79
六、期末现金及现金等价物余额|七、79|269,626,683.21|25,377,116.47
