page|79
项目|附注|2019 年度|2018 年度
一、营业总收入||1,195,847,102.19|1,121,564,249.15
其中：营业收入|七、61|1,195,847,102.19|1,121,564,249.15
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,311,270,371.18|1,227,270,437.65
其中：营业成本|七、61|1,090,367,319.46|1,016,767,617.68
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|9,845,974.69|10,902,884.81
销售费用|七、63|61,218,869.03|50,936,486.91
管理费用|七、64|112,494,870.48|112,348,840.47
研发费用|七、65|14,278,613.00|11,827,458.65
财务费用|七、66|23,064,724.52|24,487,149.13
其中：利息费用||23,916,520.92|25,636,482.12
利息收入||347,799.44|1,183,368.56
加：其他收益|七、67|1,395,441.21|719,631.91
投资收益（损失以“－”号填列）|七、68|-6,901,747.15|-3,275,533.08
其中：对联营企业和合营企业的投资收益||-11,144,686.42|-3,275,533.08
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-11,772,908.42|-2,017,334.49
资产减值损失（损失以“-”号填列）|七、72|-27,196,350.86|-36,440,707.35
资产处置收益（损失以“－”号填列）|七、73|12,910.15|8,596,214.61
三、营业利润（亏损以“－”号填列）||-159,885,924.06|-138,123,916.90
page|80
加：营业外收入|七、74|2,132,221.33|13,014,749.97
减：营业外支出|七、75|2,065,682.17|445,593.90
四、利润总额（亏损总额以“－”号填列）||-159,819,384.90|-125,554,760.83
减：所得税费用|七、76|2,707,355.39|7,089,870.89
五、净利润（净亏损以“－”号填列）||-162,526,740.29|-132,644,631.72
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-162,526,740.29|-141,291,419.93
2.终止经营净利润（净亏损以“－”号填列）|||8,646,788.21
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-130,036,755.55|-93,936,155.30
2.少数股东损益（净亏损以“-”号填列）||-32,489,984.74|-38,708,476.42
六、其他综合收益的税后净额||863,225.84|2,252,331.17
（一）归属母公司所有者的其他综合收益的税后净额||446,543.93|1,153,925.70
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||446,543.93|1,153,925.70
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||446,543.93|1,153,925.70
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||416,681.91|1,098,405.47
七、综合收益总额|七、77|-161,663,514.45|-130,392,300.55
（一）归属于母公司所有者的综合||-129,590,211.62|-92,782,229.60
page|81
收益总额|||
（二）归属于少数股东的综合收益总额||-32,073,302.83|-37,610,070.95
八、每股收益：|||
（一）基本每股收益(元/股)||-0.31|-0.22
（二）稀释每股收益(元/股)||-0.31|-0.22
