page|103
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||378,605,664.05|570,420,849.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
page|104
代理买卖证券收到的现金净额|||
收到的税费返还||75,221.22|13,573.52
收到其他与经营活动有关的现金|七、78（1）|56,132,370.79|14,994,123.63
经营活动现金流入小计||434,813,256.06|585,428,546.30
购买商品、接受劳务支付的现金||205,236,855.06|254,926,207.46
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||210,002,289.66|155,316,940.74
支付的各项税费||32,522,119.13|45,727,363.70
支付其他与经营活动有关的现金|七、78（2）|77,543,398.83|74,160,049.61
经营活动现金流出小计||525,304,662.68|530,130,561.51
经营活动产生的现金流量净额||-90,491,406.62|55,297,984.79
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额|||1,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计|||1,000.00
购建固定资产、无形资产和其他长期资产支付的现金||11,434,422.13|22,407,716.15
投资支付的现金||8,206,200.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||19,640,622.13|22,407,716.15
投资活动产生的现金流量净额||-19,640,622.13|-22,406,716.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,924,560,520.04
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||146,220,420.45
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||2,070,780,940.49
偿还债务支付的现金|||236,256,695.18
分配股利、利润或偿付利息支付的现金||60,427,385.60|7,396,221.41
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|10,193,918.82|13,452,600.43
筹资活动现金流出小计||70,621,304.42|257,105,517.02
筹资活动产生的现金流量净额||-70,621,304.42|1,813,675,423.47
page|105
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-180,753,333.17|1,846,566,692.11
加：期初现金及现金等价物余额||1,871,112,508.19|24,545,816.08
六、期末现金及现金等价物余额||1,690,359,175.02|1,871,112,508.19
